step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
5000,8968,479,0.1985374699002536,3600,186,0.18043298187479478,5368,293,0.21003042134303626,86,0.8,1.1,1569,637,932
5000,4052,1684,0.15380235770061,1651,673,0.15089723217878315,2401,1011,0.15573623453165789,87,0.8,1.3,6300,2519,3781
5000,9309,211,0.22157999397539957,3821,75,0.27091321988714157,5488,136,0.19437417086230663,88,0.8,1.5,1026,395,631
5000,10398,3,0.39025088065060726,4280,0,0.0,6118,3,0.39025088065060726,89,0.8,1.7,66,20,46
831,2131,0,0.0,841,0,0.0,1290,0,0.0,90,0.8,1.9,23,9,14
2288,4970,0,0.0,1950,0,0.0,3020,0,0.0,91,0.0,1.1,80,38,42
526,1467,0,0.0,596,0,0.0,871,0,0.0,92,0.0,1.3,46,14,32
1335,3043,0,0.0,1171,0,0.0,1872,0,0.0,93,0.0,1.5,90,44,46
989,2423,0,0.0,967,0,0.0,1456,0,0.0,94,0.0,1.7,85,37,48
1167,2819,0,0.0,1186,0,0.0,1633,0,0.0,95,0.0,1.9,50,22,28
1321,3027,0,0.0,1173,0,0.0,1854,0,0.0,96,0.8,1.1,48,13,35
5000,4722,1632,0.1714895957203486,1955,641,0.16180560186006282,2767,991,0.17775341011433765,97,0.8,1.3,5826,2241,3585
1512,3373,0,0.0,1344,0,0.0,2029,0,0.0,98,0.8,1.5,128,56,72
5000,9865,182,0.22996164309100736,4013,76,0.2623250796043567,5852,106,0.20675766974181364,99,0.8,1.7,563,217,346
2919,6182,0,0.0,2461,0,0.0,3721,0,0.0,100,0.8,1.9,121,50,71
1051,2473,0,0.0,997,0,0.0,1476,0,0.0,101,0.0,1.1,57,15,42
2067,4370,0,0.0,1733,0,0.0,2637,0,0.0,102,0.0,1.3,169,61,108
1250,2924,0,0.0,1179,0,0.0,1745,0,0.0,103,0.0,1.5,110,47,63
1043,2572,0,0.0,1024,0,0.0,1548,0,0.0,104,0.0,1.7,87,24,63
994,2410,0,0.0,972,0,0.0,1438,0,0.0,105,0.0,1.9,71,25,46
532,1555,0,0.0,634,0,0.0,921,0,0.0,106,0.8,1.1,30,7,23
5000,7370,942,0.18709707586249902,2991,377,0.19099861906158636,4379,565,0.18449374526770967,107,0.8,1.3,2985,1214,1771
5000,5732,1347,0.15778368617410918,2318,561,0.16760943249581428,3414,786,0.15077065349411362,108,0.8,1.5,4760,1904,2856
325,1120,0,0.0,457,0,0.0,663,0,0.0,109,0.8,1.7,12,3,9
5000,8245,579,0.22952088407975363,3264,240,0.22128097246444117,4981,339,0.23535444982510753,110,0.8,1.9,2298,915,1383
1283,3019,0,0.0,1171,0,0.0,1848,0,0.0,111,0.0,1.1,95,36,59
993,2318,0,0.0,882,0,0.0,1436,0,0.0,112,0.0,1.3,146,61,85
1118,2651,0,0.0,1032,0,0.0,1619,0,0.0,113,0.0,1.5,65,28,37
1327,3087,0,0.0,1243,0,0.0,1844,0,0.0,114,0.0,1.7,108,42,66
746,1922,0,0.0,767,0,0.0,1155,0,0.0,115,0.0,1.9,62,28,34
5000,5344,1487,0.1633906571071776,2137,576,0.1634745410843997,3207,911,0.16333761959797913,116,0.8,1.1,5234,2056,3178
869,2180,0,0.0,843,0,0.0,1337,0,0.0,117,0.8,1.3,36,19,17
5000,7805,875,0.18885253463416182,3182,369,0.18252332128322019,4623,506,0.19346810721617247,118,0.8,1.5,2721,1112,1609
5000,9773,293,0.15779476163027759,4020,127,0.17797862371509438,5753,166,0.14235289124008646,119,0.8,1.7,748,300,448
831,2003,0,0.0,799,0,0.0,1204,0,0.0,120,0.8,1.9,48,21,27
1199,2740,0,0.0,1117,0,0.0,1623,0,0.0,121,0.0,1.1,111,40,71
782,2019,0,0.0,813,0,0.0,1206,0,0.0,122,0.0,1.3,38,18,20
1176,2766,0,0.0,1148,0,0.0,1618,0,0.0,123,0.0,1.5,89,37,52
602,1709,0,0.0,679,0,0.0,1030,0,0.0,124,0.0,1.7,41,17,24
1321,3011,0,0.0,1204,0,0.0,1807,0,0.0,125,0.0,1.9,81,33,48
5000,8364,670,0.18871988518591076,3391,253,0.1889572504745393,4973,417,0.18857587219304986,126,0.8,1.1,1997,774,1223
5000,7054,1029,0.18880459745444067,2804,411,0.19216519995654385,4250,618,0.1865696336544983,127,0.8,1.3,3483,1372,2111
5000,9406,311,0.1865620089846766,3731,120,0.19075394442753804,5675,191,0.18392833226664845,128,0.8,1.5,901,373,528
5000,6108,1471,0.17116393932683374,2478,600,0.17626233644255337,3630,871,0.1676518402804138,129,0.8,1.7,4307,1722,2585
5000,9124,422,0.23506471867565953,3648,147,0.2772224605560615,5476,275,0.2125294893795902,130,0.8,1.9,1487,593,894
1250,2951,0,0.0,1157,0,0.0,1794,0,0.0,131,0.0,1.1,80,29,51
1975,4301,0,0.0,1724,0,0.0,2577,0,0.0,132,0.0,1.3,132,47,85
1171,2757,0,0.0,1095,0,0.0,1662,0,0.0,133,0.0,1.5,102,45,57
639,1703,0,0.0,698,0,0.0,1005,0,0.0,134,0.0,1.7,32,11,21
892,2182,0,0.0,854,0,0.0,1328,0,0.0,135,0.0,1.9,74,30,44
5000,6510,1238,0.20003286718934798,2485,505,0.19900067212470604,4025,733,0.20074399748627053,136,0.8,1.1,4013,1627,2386
418,1275,0,0.0,498,0,0.0,777,0,0.0,137,0.8,1.3,22,8,14
495,1437,0,0.0,564,0,0.0,873,0,0.0,138,0.8,1.5,22,12,10
5000,8247,665,0.2125395358847586,3308,242,0.21009040311101718,4939,423,0.21394069458746634,139,0.8,1.7,2078,829,1249
5000,7804,711,0.22400175859894078,3223,290,0.22448376319767077,4581,421,0.2236697364287942,140,0.8,1.9,2701,1080,1621
759,1964,0,0.0,802,0,0.0,1162,0,0.0,141,0.0,1.1,36,16,20
1433,3198,0,0.0,1276,0,0.0,1922,0,0.0,142,0.0,1.3,77,42,35
1366,3051,0,0.0,1210,0,0.0,1841,0,0.0,143,0.0,1.5,93,36,57
1210,2738,0,0.0,1072,0,0.0,1666,0,0.0,144,0.0,1.7,146,55,91
1742,3812,0,0.0,1482,0,0.0,2330,0,0.0,145,0.0,1.9,110,46,64
446,1356,0,0.0,542,0,0.0,814,0,0.0,146,0.8,1.1,30,14,16
1911,4215,0,0.0,1687,0,0.0,2528,0,0.0,147,0.8,1.3,156,57,99
5000,7535,942,0.1875868396790093,3035,382,0.17910732648073321,4500,560,0.19337107903926168,148,0.8,1.5,3023,1255,1768
5000,4272,1636,0.16435022152484652,1707,631,0.16074663444618198,2565,1005,0.16661277221801807,149,0.8,1.7,6295,2411,3884
882,2242,0,0.0,946,0,0.0,1296,0,0.0,150,0.8,1.9,29,8,21
1473,3252,0,0.0,1295,0,0.0,1957,0,0.0,151,0.0,1.1,147,60,87
370,1152,0,0.0,458,0,0.0,694,0,0.0,152,0.0,1.3,28,9,19
967,2343,0,0.0,954,0,0.0,1389,0,0.0,153,0.0,1.5,41,17,24
1691,3719,0,0.0,1451,0,0.0,2268,0,0.0,154,0.0,1.7,156,61,95
1215,2779,0,0.0,1133,0,0.0,1646,0,0.0,155,0.0,1.9,145,55,90
5000,5610,1423,0.17194285107171237,2194,551,0.17597672431720876,3416,872,0.1693939242847072,156,0.8,1.1,4883,1950,2933
5000,9063,408,0.24741682018968628,3607,172,0.23472857485559762,5456,236,0.25666418543317465,157,0.8,1.3,1321,520,801
1355,3074,0,0.0,1202,0,0.0,1872,0,0.0,158,0.8,1.5,112,45,67
1099,2571,0,0.0,1010,0,0.0,1561,0,0.0,159,0.8,1.7,81,32,49
623,1724,0,0.0,691,0,0.0,1033,0,0.0,160,0.8,1.9,45,16,29
1049,2443,0,0.0,1013,0,0.0,1430,0,0.0,161,0.0,1.1,55,15,40
846,2083,0,0.0,859,0,0.0,1224,0,0.0,162,0.0,1.3,38,12,26
1096,2603,0,0.0,1022,0,0.0,1581,0,0.0,163,0.0,1.5,66,34,32
1718,3809,0,0.0,1516,0,0.0,2293,0,0.0,164,0.0,1.7,87,28,59
1194,2867,0,0.0,1080,0,0.0,1787,0,0.0,165,0.0,1.9,92,32,60
5000,10008,115,0.18808734436876356,3918,46,0.16889451753375084,6090,69,0.20088256225877207,166,0.8,1.1,412,162,250
1509,3345,0,0.0,1336,0,0.0,2009,0,0.0,167,0.8,1.3,169,67,102
5000,6441,1311,0.19732656969280887,2607,520,0.18691121251926623,3834,791,0.2041735807297775,168,0.8,1.5,4116,1652,2464
734,1917,0,0.0,753,0,0.0,1164,0,0.0,169,0.8,1.7,24,6,18
5000,10134,29,0.15191564920394002,4087,14,0.1169715876592856,6047,15,0.18453010664561745,170,0.8,1.9,157,54,103
410,1246,0,0.0,476,0,0.0,770,0,0.0,171,0.0,1.1,40,15,25
684,1846,0,0.0,748,0,0.0,1098,0,0.0,172,0.0,1.3,45,15,30
1780,3856,0,0.0,1550,0,0.0,2306,0,0.0,173,0.0,1.5,185,71,114
599,1593,0,0.0,654,0,0.0,939,0,0.0,174,0.0,1.7,51,17,34
960,2350,0,0.0,945,0,0.0,1405,0,0.0,175,0.0,1.9,72,32,40
582,1578,0,0.0,637,0,0.0,941,0,0.0,176,0.8,1.1,18,11,7
5000,7041,989,0.21065576449800502,2839,415,0.2166736649721663,4202,574,0.20630484342348057,177,0.8,1.3,3363,1399,1964
5000,4914,1483,0.1798881676937695,2013,590,0.1713358108782064,2901,893,0.18553866099856484,178,0.8,1.5,5606,2244,3362
417,1272,0,0.0,534,0,0.0,738,0,0.0,179,0.8,1.7,10,4,6
5000,9920,141,0.12668266447776275,3947,51,0.13871101892864665,5973,90,0.11986659695559516,180,0.8,1.9,408,156,252
647,1656,0,0.0,671,0,0.0,985,0,0.0,181,0.0,1.1,47,21,26
1930,4263,0,0.0,1740,0,0.0,2523,0,0.0,182,0.0,1.3,157,61,96
460,1319,0,0.0,550,0,0.0,769,0,0.0,183,0.0,1.5,36,10,26
1516,3344,0,0.0,1314,0,0.0,2030,0,0.0,184,0.0,1.7,98,38,60
892,2250,0,0.0,909,0,0.0,1341,0,0.0,185,0.0,1.9,47,19,28
1505,3402,0,0.0,1365,0,0.0,2037,0,0.0,186,0.8,1.1,46,22,24
473,1375,0,0.0,546,0,0.0,829,0,0.0,187,0.8,1.3,37,14,23
1639,3560,0,0.0,1450,0,0.0,2110,0,0.0,188,0.8,1.5,120,50,70
599,1681,0,0.0,664,0,0.0,1017,0,0.0,189,0.8,1.7,45,12,33
5000,9835,237,0.19568393798531603,3904,101,0.1892637230757253,5931,136,0.20045189170493857,190,0.8,1.9,624,269,355
505,1500,0,0.0,587,0,0.0,913,0,0.0,191,0.0,1.1,43,13,30
541,1561,0,0.0,638,0,0.0,923,0,0.0,192,0.0,1.3,35,14,21
439,1320,0,0.0,518,0,0.0,802,0,0.0,193,0.0,1.5,35,13,22
556,1504,0,0.0,603,0,0.0,901,0,0.0,194,0.0,1.7,70,28,42
2621,5467,0,0.0,2203,0,0.0,3264,0,0.0,195,0.0,1.9,207,82,125
5000,5162,1545,0.17056506907108152,2045,605,0.1700009617604613,3117,940,0.17092813813802324,196,0.8,1.1,5089,2009,3080
5000,9732,243,0.20035468117643715,3834,95,0.22244130444382312,5898,148,0.1861774567818313,197,0.8,1.3,782,307,475
5000,10134,125,0.23045672325107994,4055,53,0.18591816327527078,6079,72,0.2632420521221617,198,0.8,1.5,338,122,216
5000,9399,348,0.20898304702623352,3729,135,0.20435493058212195,5670,213,0.2119163602654592,199,0.8,1.7,1011,395,616
539,1508,0,0.0,599,0,0.0,909,0,0.0,200,0.8,1.9,24,11,13
1277,3039,0,0.0,1247,0,0.0,1792,0,0.0,201,0.0,1.1,98,37,61
684,1806,0,0.0,730,0,0.0,1076,0,0.0,202,0.0,1.3,46,23,23
441,1327,0,0.0,537,0,0.0,790,0,0.0,203,0.0,1.5,13,4,9
459,1337,0,0.0,516,0,0.0,821,0,0.0,204,0.0,1.7,20,8,12
1903,4138,0,0.0,1683,0,0.0,2455,0,0.0,205,0.0,1.9,117,46,71
5000,10352,7,0.10418315730261522,4183,3,0.0895707643111361,6169,4,0.11514245204622456,206,0.8,1.1,135,61,74
2048,4498,0,0.0,1828,0,0.0,2670,0,0.0,207,0.8,1.3,120,48,72
5000,10123,87,0.18536464489395982,4042,33,0.21226994337558913,6081,54,0.1689225180440752,208,0.8,1.5,296,114,182
5000,7650,947,0.17890649716796028,3113,370,0.17687027105425795,4537,577,0.1802122227521368,209,0.8,1.7,2924,1149,1775
2087,4530,0,0.0,1746,0,0.0,2784,0,0.0,210,0.8,1.9,127,47,80
1266,2835,0,0.0,1138,0,0.0,1697,0,0.0,211,0.0,1.1,124,48,76
1378,3053,0,0.0,1180,0,0.0,1873,0,0.0,212,0.0,1.3,176,70,106
1319,3054,0,0.0,1195,0,0.0,1859,0,0.0,213,0.0,1.5,68,29,39
726,1881,0,0.0,759,0,0.0,1122,0,0.0,214,0.0,1.7,72,30,42
596,1624,0,0.0,628,0,0.0,996,0,0.0,215,0.0,1.9,13,5,8
5000,6077,1315,0.193377493733987,2496,523,0.20072552608551608,3581,792,0.18852519459276262,216,0.8,1.1,4296,1690,2606
5000,8684,544,0.19523590952231265,3553,210,0.20003967330379469,5131,334,0.19221557900102162,217,0.8,1.3,1773,704,1069
5000,10125,122,0.2573038666249039,3996,46,0.2684855815015876,6129,76,0.25053598656796383,218,0.8,1.5,341,135,206
476,1404,0,0.0,542,0,0.0,862,0,0.0,219,0.8,1.7,33,16,17
679,1768,0,0.0,684,0,0.0,1084,0,0.0,220,0.8,1.9,38,8,30
1458,3310,0,0.0,1366,0,0.0,1944,0,0.0,221,0.0,1.1,77,27,50
1457,3330,0,0.0,1303,0,0.0,2027,0,0.0,222,0.0,1.3,146,69,77
867,2194,0,0.0,906,0,0.0,1288,0,0.0,223,0.0,1.5,57,21,36
1165,2667,0,0.0,1017,0,0.0,1650,0,0.0,224,0.0,1.7,99,37,62
1802,3895,0,0.0,1509,0,0.0,2386,0,0.0,225,0.0,1.9,205,80,125
767,1936,0,0.0,786,0,0.0,1150,0,0.0,226,0.8,1.1,37,13,24
5000,10194,85,0.1753794482609274,4051,35,0.17726337223522481,6143,50,0.17406070147891925,227,0.8,1.3,268,111,157
743,1887,0,0.0,761,0,0.0,1126,0,0.0,228,0.8,1.5,40,15,25
790,2006,0,0.0,796,0,0.0,1210,0,0.0,229,0.8,1.7,41,16,25
5000,6107,1242,0.21021936628021093,2431,501,0.2114039823146403,3676,741,0.20941843155247913,230,0.8,1.9,4184,1726,2458
1181,2714,0,0.0,1100,0,0.0,1614,0,0.0,231,0.0,1.1,117,51,66
446,1339,0,0.0,507,0,0.0,832,0,0.0,232,0.0,1.3,36,13,23
991,2378,0,0.0,953,0,0.0,1425,0,0.0,233,0.0,1.5,52,20,32
1556,3424,0,0.0,1344,0,0.0,2080,0,0.0,234,0.0,1.7,97,41,56
1466,3295,0,0.0,1336,0,0.0,1959,0,0.0,235,0.0,1.9,193,82,111
5000,7849,832,0.208536162150179,3060,339,0.1965975021187618,4789,493,0.2167455044435874,236,0.8,1.1,2806,1160,1646
1137,2756,0,0.0,1071,0,0.0,1685,0,0.0,237,0.8,1.3,28,8,20
5000,9125,291,0.25022320886253646,3735,98,0.2766307842055598,5390,193,0.23681418096815163,238,0.8,1.5,1368,535,833
5000,9429,336,0.20459457505468728,3863,127,0.21011051165342365,5566,209,0.2012427858296178,239,0.8,1.7,1191,461,730
575,1614,0,0.0,630,0,0.0,984,0,0.0,240,0.8,1.9,64,24,40
827,2144,0,0.0,877,0,0.0,1267,0,0.0,241,0.0,1.1,38,10,28
835,2085,0,0.0,846,0,0.0,1239,0,0.0,242,0.0,1.3,82,33,49
1007,2410,0,0.0,969,0,0.0,1441,0,0.0,243,0.0,1.5,58,23,35
1320,2990,0,0.0,1208,0,0.0,1782,0,0.0,244,0.0,1.7,101,40,61
1098,2648,0,0.0,1063,0,0.0,1585,0,0.0,245,0.0,1.9,50,21,29
5000,6141,1336,0.17878373456980343,2433,531,0.18152002387748364,3708,805,0.17697880336188018,246,0.8,1.1,4336,1734,2602
5000,8874,516,0.17754822484593386,3553,188,0.17153751963434619,5321,328,0.1809933851501366,247,0.8,1.3,1531,580,951
5000,6848,1086,0.19424939134123742,2737,430,0.19428271317947685,4111,656,0.19422754928263533,248,0.8,1.5,3881,1548,2333
5000,9254,481,0.28638563685392054,3721,201,0.2982941494412778,5533,280,0.277837026032282,249,0.8,1.7,1298,521,777
5000,10050,44,0.1779007192483739,4024,19,0.15361409705803558,6026,25,0.19635855211303088,250,0.8,1.9,152,60,92
1462,3271,0,0.0,1344,0,0.0,1927,0,0.0,251,0.0,1.1,68,26,42
719,1870,0,0.0,746,0,0.0,1124,0,0.0,252,0.0,1.3,103,45,58
560,1518,0,0.0,608,0,0.0,910,0,0.0,253,0.0,1.5,32,11,21
623,1580,0,0.0,669,0,0.0,911,0,0.0,254,0.0,1.7,52,24,28
1520,3402,0,0.0,1350,0,0.0,2052,0,0.0,255,0.0,1.9,194,81,113
406,1225,0,0.0,507,0,0.0,718,0,0.0,256,0.8,1.1,24,11,13
5000,3464,1819,0.15188402814764398,1364,701,0.15163541571261696,2100,1118,0.15203991125762056,257,0.8,1.3,7125,2844,4281
588,1579,0,0.0,643,0,0.0,936,0,0.0,258,0.8,1.5,32,15,17
1384,3061,0,0.0,1219,0,0.0,1842,0,0.0,259,0.8,1.7,70,27,43
691,1790,0,0.0,713,0,0.0,1077,0,0.0,260,0.8,1.9,46,19,27
1687,3572,0,0.0,1423,0,0.0,2149,0,0.0,261,0.0,1.1,198,83,115
1448,3365,0,0.0,1319,0,0.0,2046,0,0.0,262,0.0,1.3,67,25,42
1070,2495,0,0.0,1028,0,0.0,1467,0,0.0,263,0.0,1.5,90,42,48
1288,2933,0,0.0,1150,0,0.0,1783,0,0.0,264,0.0,1.7,125,51,74
2184,4880,0,0.0,1971,0,0.0,2909,0,0.0,265,0.0,1.9,98,41,57
5000,7153,1055,0.19442528840941278,2883,392,0.19973530289477617,4270,663,0.19128573233360224,266,0.8,1.1,3213,1217,1996
5000,9044,460,0.19036190997249497,3575,182,0.19202898068101698,5469,278,0.18927051835756337,267,0.8,1.3,1483,576,907
5000,9060,429,0.21549242207595193,3661,179,0.22202750763410858,5399,250,0.21081330081631186,268,0.8,1.5,1254,517,737
5000,9143,344,0.2115076665217737,3674,133,0.18977014869177689,5469,211,0.22520951425347785,269,0.8,1.7,1384,564,820
5000,7769,871,0.18491586328171847,3097,345,0.1862226752703535,4672,526,0.18405873374544635,270,0.8,1.9,2733,1052,1681
1534,3412,0,0.0,1358,0,0.0,2054,0,0.0,271,0.0,1.1,109,42,67
642,1707,0,0.0,631,0,0.0,1076,0,0.0,272,0.0,1.3,45,20,25
