step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
5000,6057,1358,0.1899427902918977,2417,571,0.19276573974429353,3640,787,0.18789462747446686,39,0.8,0.7,4449,1830,2619
5000,7951,714,0.2191322932488311,3159,323,0.21902094443698505,4792,391,0.21922427704992126,40,0.8,0.9,2539,1040,1499
5000,2191,2922,0.09999999999999994,828,1158,0.10000000000000005,1363,1764,0.09999999999999994,41,0.0,0.1,8183,3329,4854
5000,905,658,0.3000000000000002,383,264,0.2999999999999998,522,394,0.2999999999999998,42,0.0,0.3,9717,3819,5898
5000,1522,520,0.5,615,170,0.5,907,350,0.5,43,0.0,0.5,8992,3574,5418
2750,5721,0,0.0,2326,0,0.0,3395,0,0.0,44,0.0,0.7,244,98,146
766,1929,0,0.0,756,0,0.0,1173,0,0.0,45,0.0,0.9,35,14,21
5000,3884,1926,0.1444081293728933,1543,764,0.14076808489500092,2341,1162,0.14680141162858154,46,0.8,0.1,6570,2616,3954
5000,3154,1729,0.14259444846423774,1308,674,0.14931677209031366,1846,1055,0.13829980758843194,47,0.8,0.3,7310,2833,4477
5000,5071,1700,0.165347133702597,2026,684,0.1636501782801769,3045,1016,0.1664895721956436,48,0.8,0.5,5468,2182,3286
5000,2513,1716,0.12152736151537769,1011,686,0.1181408391607123,1502,1030,0.12378285116130047,49,0.8,0.7,7999,3195,4804
5000,4095,1522,0.16603719274934597,1620,599,0.1730761962767517,2475,923,0.16146908536807184,50,0.8,0.9,6312,2510,3802
5000,2276,3129,0.09999999999999988,955,1274,0.10000000000000009,1321,1855,0.09999999999999985,51,0.0,0.1,8191,3281,4910
5000,992,633,0.30000000000000027,399,260,0.2999999999999999,593,373,0.2999999999999999,52,0.0,0.3,9332,3681,5651
5000,2360,704,0.5,975,282,0.5,1385,422,0.5,53,0.0,0.5,8091,3205,4886
5000,9999,26,0.6999999999999998,4035,16,0.6999999999999998,5964,10,0.7000000000000001,54,0.0,0.7,814,330,484
726,1897,0,0.0,748,0,0.0,1149,0,0.0,55,0.0,0.9,49,16,33
5000,3032,1836,0.14489552179947315,1233,711,0.1403487162494232,1799,1125,0.1477691029071046,56,0.8,0.1,7468,3034,4434
5000,2619,1705,0.13191553355980432,1104,651,0.1332820018458814,1515,1054,0.13107153844193312,57,0.8,0.3,7911,3173,4738
5000,2654,1756,0.1290641278816759,1089,702,0.12263175886524794,1565,1054,0.13334830534802547,58,0.8,0.5,7911,3199,4712
5000,6400,1302,0.18118782073275685,2578,489,0.19234137732993448,3822,813,0.17447922396028473,59,0.8,0.7,4031,1598,2433
5000,9377,357,0.20809813524899662,3758,134,0.20142785150335357,5619,223,0.21210628781364313,60,0.8,0.9,1237,484,753
5000,1756,2743,0.09999999999999994,662,1114,0.10000000000000007,1094,1629,0.09999999999999988,61,0.0,0.1,8790,3485,5305
5000,834,684,0.3000000000000004,321,289,0.2999999999999998,513,395,0.2999999999999998,62,0.0,0.3,9602,3892,5710
5000,1476,472,0.5,590,185,0.5,886,287,0.5,63,0.0,0.5,9019,3616,5403
2351,4927,0,0.0,2000,0,0.0,2927,0,0.0,64,0.0,0.7,234,101,133
1323,2962,0,0.0,1146,0,0.0,1816,0,0.0,65,0.0,0.9,161,65,96
5000,3206,2084,0.13955733097680997,1331,855,0.1323676506301396,1875,1229,0.14455910208861072,66,0.8,0.1,7200,2889,4311
5000,2510,1814,0.13287818285676242,1013,731,0.13201774105291306,1497,1083,0.1334589612118999,67,0.8,0.3,8056,3264,4792
5000,6535,1157,0.17088110121446876,2571,461,0.16632017092810744,3964,696,0.17390206222310747,68,0.8,0.5,3966,1593,2373
5000,7222,1113,0.20917836345577084,2895,417,0.20555318710148615,4327,696,0.21135034411631218,69,0.8,0.7,3365,1309,2056
5000,9681,367,0.16242850142753237,3916,151,0.1539958175065843,5765,216,0.16832357213152857,70,0.8,0.9,925,354,571
5000,1829,2861,0.09999999999999992,705,1116,0.10000000000000007,1124,1745,0.09999999999999991,71,0.0,0.1,8655,3390,5265
5000,905,661,0.30000000000000027,347,254,0.2999999999999998,558,407,0.2999999999999999,72,0.0,0.3,9582,3844,5738
5000,1594,663,0.5,634,278,0.5,960,385,0.5,73,0.0,0.5,8907,3564,5343
2558,5419,0,0.0,2226,0,0.0,3193,0,0.0,74,0.0,0.7,166,72,94
923,2198,0,0.0,878,0,0.0,1320,0,0.0,75,0.0,0.9,102,41,61
5000,2872,1830,0.13869252689402506,1182,686,0.13521960568552593,1690,1144,0.1407750653110096,76,0.8,0.1,7610,3075,4535
5000,3217,1776,0.1407219785612064,1225,706,0.13760930521393192,1992,1070,0.14277576116230523,77,0.8,0.3,7178,2857,4321
5000,4003,1686,0.18023355228537677,1605,633,0.1803676303290726,2398,1053,0.18015295266366776,78,0.8,0.5,6467,2584,3883
5000,5777,1302,0.17618930207199596,2331,526,0.1748058357715657,3446,776,0.17712706402306086,79,0.8,0.7,4794,1954,2840
1082,2630,0,0.0,1086,0,0.0,1544,0,0.0,80,0.8,0.9,59,22,37
5000,2065,2965,0.09999999999999996,819,1213,0.10000000000000007,1246,1752,0.09999999999999988,81,0.0,0.1,8457,3398,5059
5000,969,680,0.30000000000000027,397,279,0.29999999999999993,572,401,0.29999999999999977,82,0.0,0.3,9513,3770,5743
5000,1406,392,0.5,552,151,0.5,854,241,0.5,83,0.0,0.5,9024,3612,5412
5000,9557,17,0.6999999999999998,3854,6,0.7000000000000001,5703,11,0.7000000000000001,84,0.0,0.7,926,332,594
1874,4068,0,0.0,1675,0,0.0,2393,0,0.0,85,0.0,0.9,117,51,66
5000,3394,1859,0.13536578772278401,1375,742,0.13021042375890646,2019,1117,0.13879038938903043,86,0.8,0.1,6931,2797,4134
5000,4443,1727,0.14313589770311116,1764,691,0.14696456637774613,2679,1036,0.14058222004464327,87,0.8,0.3,6105,2444,3661
5000,2871,1826,0.12420401055346646,1127,728,0.12942065003388384,1744,1098,0.1207452550509675,88,0.8,0.5,7550,3020,4530
5000,9481,275,0.22125199946879717,3819,111,0.24547725661954511,5662,164,0.20485563639725443,89,0.8,0.7,1054,450,604
5000,7104,1037,0.20092667254765692,2829,421,0.2052072506897487,4275,616,0.19800114755119486,90,0.8,0.9,3466,1361,2105
5000,1718,2880,0.0999999999999999,721,1230,0.10000000000000006,997,1650,0.09999999999999991,91,0.0,0.1,8736,3568,5168
5000,883,683,0.3000000000000003,358,271,0.29999999999999977,525,412,0.2999999999999998,92,0.0,0.3,9519,3796,5723
5000,3353,958,0.5,1293,370,0.5,2060,588,0.5,93,0.0,0.5,7223,2950,4273
1364,3063,0,0.0,1215,0,0.0,1848,0,0.0,94,0.0,0.7,54,27,27
2588,5571,0,0.0,2185,0,0.0,3386,0,0.0,95,0.0,0.9,142,51,91
5000,3254,2022,0.14230227387123343,1320,806,0.13366748444835838,1934,1216,0.1480256622551456,96,0.8,0.1,7248,2883,4365
5000,2565,1730,0.13175523763294536,970,647,0.13301333305941812,1595,1083,0.13100363307068513,97,0.8,0.3,8021,3116,4905
5000,3518,1690,0.15322670280520206,1392,705,0.15242178117970376,2126,985,0.1538028142224369,98,0.8,0.5,6793,2696,4097
5000,4947,1610,0.1642805632300884,2017,689,0.17024822237674725,2930,921,0.15981615807042726,99,0.8,0.7,5592,2291,3301
5000,7964,876,0.20235011652261853,3163,373,0.19808686317525984,4801,503,0.20551153500883074,100,0.8,0.9,2410,986,1424
5000,2280,3056,0.09999999999999991,847,1215,0.10000000000000009,1433,1841,0.0999999999999999,101,0.0,0.1,8242,3247,4995
5000,991,630,0.3000000000000002,402,260,0.2999999999999999,589,370,0.29999999999999993,102,0.0,0.3,9482,3776,5706
5000,1567,531,0.5,612,208,0.5,955,323,0.5,103,0.0,0.5,8752,3554,5198
2636,5247,0,0.0,2081,0,0.0,3166,0,0.0,104,0.0,0.7,362,150,212
1992,4254,0,0.0,1661,0,0.0,2593,0,0.0,105,0.0,0.9,174,68,106
5000,3239,2092,0.12607385071006183,1295,862,0.12688161627855163,1944,1230,0.12550775809214457,106,0.8,0.1,7227,2902,4325
5000,2572,1745,0.1334408213975253,1012,737,0.12903062140544488,1560,1008,0.1366653426218937,107,0.8,0.3,7672,3154,4518
5000,3394,1829,0.13431772764175978,1368,752,0.13172228285416407,2026,1077,0.1361299602139714,108,0.8,0.5,6993,2857,4136
5000,5924,1345,0.15988416534382782,2427,532,0.15705304885631846,3497,813,0.16173675325447356,109,0.8,0.7,4568,1832,2736
5000,3391,1851,0.14467336909550063,1361,706,0.14845898551174722,2030,1145,0.14233918115674926,110,0.8,0.9,7121,2814,4307
5000,1844,2914,0.09999999999999995,751,1150,0.10000000000000009,1093,1764,0.09999999999999994,111,0.0,0.1,8587,3391,5196
5000,930,646,0.3000000000000002,355,265,0.2999999999999998,575,381,0.2999999999999998,112,0.0,0.3,9528,3859,5669
5000,5939,681,0.5,2432,265,0.5,3507,416,0.5,113,0.0,0.5,4681,1850,2831
1748,3889,0,0.0,1510,0,0.0,2379,0,0.0,114,0.0,0.7,116,50,66
1259,2881,0,0.0,1125,0,0.0,1756,0,0.0,115,0.0,0.9,96,48,48
5000,3801,1895,0.16014681375887607,1552,781,0.14962685577188833,2249,1114,0.16752211644095621,116,0.8,0.1,6779,2717,4062
5000,2704,1845,0.12731656191403873,1137,776,0.12428588318778346,1567,1069,0.1295165681736964,117,0.8,0.3,7772,3207,4565
5000,4220,1660,0.15781073044319902,1699,651,0.16135231188824947,2521,1009,0.15552572596279476,118,0.8,0.5,6287,2558,3729
5000,6135,1152,0.19356532934088497,2500,491,0.20125119863479288,3635,661,0.18785615865509261,119,0.8,0.7,4318,1766,2552
5000,9168,363,0.15154261009693265,3615,139,0.15352861924080505,5553,224,0.15031022049426193,120,0.8,0.9,1208,480,728
5000,1842,2901,0.09999999999999996,732,1149,0.10000000000000007,1110,1752,0.09999999999999988,121,0.0,0.1,8433,3361,5072
5000,966,691,0.3000000000000002,371,263,0.2999999999999999,595,428,0.2999999999999999,122,0.0,0.3,9616,3830,5786
5000,2025,572,0.5,814,221,0.5,1211,351,0.5,123,0.0,0.5,8481,3366,5115
5000,8824,27,0.6999999999999998,3567,8,0.7000000000000001,5257,19,0.7,124,0.0,0.7,1574,615,959
984,2406,0,0.0,981,0,0.0,1425,0,0.0,125,0.0,0.9,90,31,59
5000,2792,1791,0.1285527774628316,1107,713,0.12497172246096216,1685,1078,0.13092132311805693,126,0.8,0.1,7628,3033,4595
5000,2735,1904,0.119961682188658,1099,782,0.11580617396141342,1636,1122,0.12285794549855576,127,0.8,0.3,7961,3208,4753
5000,6169,1304,0.18951519101768285,2475,504,0.19021761778153706,3694,800,0.1890726621564548,128,0.8,0.5,4228,1690,2538
5000,6920,1133,0.17350625773426037,2801,441,0.17569189682262995,4119,692,0.17211338658112305,129,0.8,0.7,3558,1403,2155
5000,8362,767,0.1831444658097334,3288,305,0.18662681070849463,5074,462,0.18084551517310513,130,0.8,0.9,2081,832,1249
5000,1998,3007,0.09999999999999991,785,1174,0.10000000000000006,1213,1833,0.09999999999999991,131,0.0,0.1,8557,3304,5253
5000,921,687,0.30000000000000043,379,270,0.29999999999999977,542,417,0.2999999999999998,132,0.0,0.3,9550,3857,5693
5000,5837,607,0.5,2373,242,0.5,3464,365,0.5,133,0.0,0.5,4660,1849,2811
5000,10214,4,0.7,4110,1,0.7,6104,3,0.6999999999999998,134,0.0,0.7,359,145,214
1797,3988,0,0.0,1592,0,0.0,2396,0,0.0,135,0.0,0.9,149,62,87
5000,2652,1962,0.13290713443314872,1052,771,0.13493037513653802,1600,1191,0.131597379116345,136,0.8,0.1,7693,3078,4615
5000,3891,1739,0.15468083832507423,1536,701,0.15998545688490615,2355,1038,0.1510984321493109,137,0.8,0.3,6601,2633,3968
5000,3705,1891,0.15026854250892155,1488,800,0.14625362201421804,2217,1091,0.1532125722025628,138,0.8,0.5,6802,2798,4004
5000,7423,803,0.22289596642244677,3011,332,0.214906739721998,4412,471,0.22852743832170133,139,0.8,0.7,3092,1263,1829
5000,9374,316,0.179512505134684,3763,124,0.1928854543594459,5611,192,0.17087580876035866,140,0.8,0.9,1107,418,689
5000,1867,2927,0.09999999999999994,742,1183,0.10000000000000007,1125,1744,0.09999999999999991,141,0.0,0.1,8680,3406,5274
5000,992,668,0.3000000000000004,373,253,0.2999999999999999,619,415,0.2999999999999998,142,0.0,0.3,9362,3712,5650
5000,2038,536,0.5,817,216,0.5,1221,320,0.5,143,0.0,0.5,8233,3284,4949
5000,9314,42,0.6999999999999998,3680,15,0.6999999999999998,5634,27,0.6999999999999998,144,0.0,0.7,1174,446,728
892,2265,0,0.0,918,0,0.0,1347,0,0.0,145,0.0,0.9,51,18,33
5000,3797,1776,0.14305012882914278,1541,684,0.1384225428572573,2256,1092,0.14594872663570832,146,0.8,0.1,6609,2602,4007
5000,3485,1820,0.1351710829136941,1402,711,0.13358015364911374,2083,1109,0.13619105649991284,147,0.8,0.3,7139,2783,4356
5000,4063,1598,0.15977654854544032,1659,655,0.150611335605228,2404,943,0.16614262964389118,148,0.8,0.5,6258,2504,3754
5000,9534,301,0.20912015327665254,3823,121,0.18978059716325127,5711,180,0.22212063266399457,149,0.8,0.7,1000,406,594
1682,3763,0,0.0,1479,0,0.0,2284,0,0.0,150,0.8,0.9,96,37,59
5000,1700,2884,0.0999999999999999,673,1108,0.10000000000000006,1027,1776,0.0999999999999999,151,0.0,0.1,8856,3580,5276
5000,822,769,0.3000000000000005,326,313,0.2999999999999999,496,456,0.3000000000000001,152,0.0,0.3,9714,3830,5884
5000,2619,702,0.5,1013,311,0.5,1606,391,0.5,153,0.0,0.5,7800,3151,4649
4958,9766,0,0.0,3890,0,0.0,5876,0,0.0,154,0.0,0.7,554,237,317
1792,3959,0,0.0,1555,0,0.0,2404,0,0.0,155,0.0,0.9,70,33,37
5000,2452,1805,0.11980098983554432,973,753,0.12023186452311982,1479,1052,0.11949257858103451,156,0.8,0.1,8007,3248,4759
5000,2460,1909,0.12903295182311772,978,753,0.13206566118177782,1482,1156,0.12705749321838503,157,0.8,0.3,8175,3272,4903
5000,2854,1748,0.13845069289621886,1162,726,0.13815167167379372,1692,1022,0.13866310914619998,158,0.8,0.5,7732,3111,4621
5000,6213,1386,0.16797668728530674,2491,556,0.1639034271138789,3722,830,0.17070528084592596,159,0.8,0.7,4131,1708,2423
5000,5919,1253,0.19498360613460788,2365,496,0.21406640816218495,3554,757,0.18248021141112278,160,0.8,0.9,4644,1842,2802
5000,2061,2896,0.09999999999999999,807,1152,0.10000000000000009,1254,1744,0.09999999999999991,161,0.0,0.1,8311,3313,4998
5000,944,679,0.30000000000000027,374,277,0.29999999999999993,570,402,0.29999999999999993,162,0.0,0.3,9481,3822,5659
5000,1336,462,0.5,536,160,0.5,800,302,0.5,163,0.0,0.5,9288,3640,5648
1650,3633,0,0.0,1429,0,0.0,2204,0,0.0,164,0.0,0.7,135,45,90
375,1209,0,0.0,481,0,0.0,728,0,0.0,165,0.0,0.9,36,13,23
5000,3220,1954,0.1485194034724847,1309,822,0.1584983322057153,1911,1132,0.14127322024040367,166,0.8,0.1,7262,2976,4286
5000,4915,1573,0.1705733472485538,1939,635,0.17914512707252322,2976,938,0.164770489905035,167,0.8,0.3,5571,2235,3336
5000,4536,1656,0.15703840055094362,1858,651,0.15935173494914814,2678,1005,0.15553991229897243,168,0.8,0.5,5802,2323,3479
5000,4178,1524,0.16560134522262776,1668,600,0.15815967177109322,2510,924,0.17043360071063723,169,0.8,0.7,6346,2527,3819
5000,10153,22,0.24673828109619825,4027,9,0.24009620022618142,6126,13,0.2513366447754406,170,0.8,0.9,220,85,135
5000,1886,2888,0.1,736,1123,0.10000000000000006,1150,1765,0.09999999999999994,171,0.0,0.1,8607,3386,5221
5000,859,648,0.30000000000000027,330,274,0.29999999999999993,529,374,0.2999999999999999,172,0.0,0.3,9608,3883,5725
5000,1557,568,0.5,652,222,0.5,905,346,0.5,173,0.0,0.5,8961,3520,5441
1782,3902,0,0.0,1608,0,0.0,2294,0,0.0,174,0.0,0.7,138,51,87
2055,4429,0,0.0,1765,0,0.0,2664,0,0.0,175,0.0,0.9,140,55,85
5000,3333,1939,0.13880788780094594,1368,782,0.13848380738604524,1965,1157,0.1390269291876808,176,0.8,0.1,7072,2859,4213
5000,2854,1797,0.12956977859401647,1108,719,0.12875902622898777,1746,1078,0.13011053086716637,177,0.8,0.3,7619,3046,4573
5000,3018,1763,0.14836465949554026,1251,711,0.14697295520200998,1767,1052,0.149305250515217,178,0.8,0.5,7426,3003,4423
5000,6794,1076,0.19195992724323435,2718,430,0.19099086045269084,4076,646,0.19260497170133606,179,0.8,0.7,3720,1462,2258
5000,8280,683,0.1832611504609926,3345,283,0.16893946794807216,4935,400,0.19339374083888378,180,0.8,0.9,2175,875,1300
5000,1982,2984,0.09999999999999994,803,1159,0.10000000000000005,1179,1825,0.09999999999999983,181,0.0,0.1,8421,3333,5088
5000,897,683,0.3000000000000003,364,265,0.2999999999999998,533,418,0.2999999999999999,182,0.0,0.3,9692,3789,5903
5000,2707,838,0.5,1087,311,0.5,1620,527,0.5,183,0.0,0.5,7881,3100,4781
5000,8619,85,0.7000000000000001,3389,35,0.6999999999999998,5230,50,0.6999999999999998,184,0.0,0.7,1921,773,1148
1971,4267,0,0.0,1637,0,0.0,2630,0,0.0,185,0.0,0.9,127,53,74
5000,3235,1882,0.13788977284616913,1265,751,0.14476108026351994,1970,1131,0.13332712751422338,186,0.8,0.1,7048,2811,4237
5000,3386,1814,0.1381181200628289,1323,718,0.13962840887325859,2063,1096,0.13712871553190872,187,0.8,0.3,6950,2718,4232
5000,4811,1575,0.18033192350025004,1961,642,0.1713038801979553,2850,933,0.18654414622272938,188,0.8,0.5,5521,2200,3321
5000,4948,1566,0.16187726758279852,1974,650,0.16813653859173178,2974,916,0.15743564514196154,189,0.8,0.7,5450,2172,3278
1202,2784,0,0.0,1148,0,0.0,1636,0,0.0,190,0.8,0.9,57,20,37
5000,1844,2920,0.09999999999999994,763,1141,0.10000000000000007,1081,1779,0.0999999999999999,191,0.0,0.1,8668,3439,5229
5000,926,650,0.3000000000000003,368,243,0.3,558,407,0.2999999999999999,192,0.0,0.3,9468,3781,5687
5000,1703,557,0.5,706,216,0.5,997,341,0.5,193,0.0,0.5,8640,3510,5130
3207,6426,0,0.0,2584,0,0.0,3842,0,0.0,194,0.0,0.7,337,142,195
1758,3884,0,0.0,1573,0,0.0,2311,0,0.0,195,0.0,0.9,102,46,56
5000,2869,1822,0.13022010800454625,1122,725,0.12942554360451053,1747,1097,0.1307452303290913,196,0.8,0.1,7594,2961,4633
5000,3327,1887,0.14312585293330815,1339,781,0.1430741275435338,1988,1106,0.14316237872843793,197,0.8,0.3,6994,2905,4089
5000,5118,1473,0.16598259623982503,2039,576,0.16719499692372536,3079,897,0.1652040646969861,198,0.8,0.5,5357,2140,3217
5000,5652,1517,0.18707708341372842,2272,631,0.18185313681810558,3380,886,0.19079752393499025,199,0.8,0.7,4825,1985,2840
906,2343,0,0.0,942,0,0.0,1401,0,0.0,200,0.8,0.9,55,22,33
5000,2128,3060,0.09999999999999991,851,1211,0.10000000000000009,1277,1849,0.09999999999999987,201,0.0,0.1,8490,3360,5130
5000,991,672,0.30000000000000043,396,269,0.2999999999999998,595,403,0.29999999999999993,202,0.0,0.3,9414,3742,5672
5000,1685,521,0.5,679,227,0.5,1006,294,0.5,203,0.0,0.5,8901,3590,5311
5000,9312,29,0.6999999999999997,3759,14,0.7,5553,15,0.6999999999999998,204,0.0,0.7,1068,438,630
2845,5888,0,0.0,2404,0,0.0,3484,0,0.0,205,0.0,0.9,381,158,223
5000,3683,1930,0.15684843060548262,1490,789,0.15516583720048005,2193,1141,0.15801194173304348,206,0.8,0.1,6768,2695,4073
5000,2983,1780,0.127733576627997,1180,722,0.1333193067020018,1803,1058,0.12392176461152113,207,0.8,0.3,7729,3108,4621
5000,4524,1756,0.16378571009972417,1791,704,0.1618422433561335,2733,1052,0.16508628100037792,208,0.8,0.5,5763,2338,3425
5000,6510,1358,0.17544054706008289,2601,538,0.17109570709557195,3909,820,0.17829118596362792,209,0.8,0.7,4113,1617,2496
1095,2626,0,0.0,1017,0,0.0,1609,0,0.0,210,0.8,0.9,72,28,44
5000,1866,2854,0.09999999999999995,721,1156,0.10000000000000005,1145,1698,0.09999999999999985,211,0.0,0.1,8675,3505,5170
5000,908,721,0.30000000000000043,367,280,0.2999999999999999,541,441,0.3000000000000001,212,0.0,0.3,9608,3776,5832
5000,1593,563,0.5,642,221,0.5,951,342,0.5,213,0.0,0.5,8916,3544,5372
5000,9738,47,0.6999999999999998,3845,26,0.6999999999999998,5893,21,0.6999999999999998,214,0.0,0.7,642,262,380
2414,5121,0,0.0,2027,0,0.0,3094,0,0.0,215,0.0,0.9,254,99,155
5000,3036,1937,0.13849201246371431,1227,814,0.1398295551175755,1809,1123,0.13752250247240258,216,0.8,0.1,7579,3046,4533
5000,2691,1878,0.1275341155987629,1036,722,0.1280772911103596,1655,1156,0.12719486584152,217,0.8,0.3,7685,3044,4641
5000,2987,1759,0.1494693845767611,1183,731,0.1548603193005104,1804,1028,0.14563594753098208,218,0.8,0.5,7360,2982,4378
5000,4807,1591,0.16538720464325204,1983,607,0.16470190188329661,2824,984,0.16580994730107002,219,0.8,0.7,5568,2237,3331
5000,8094,760,0.23427777074435188,3247,301,0.23855638292445255,4847,459,0.2314719706001027,220,0.8,0.9,2414,957,1457
5000,3002,3150,0.09999999999999996,1213,1307,0.09999999999999995,1789,1843,0.09999999999999988,221,0.0,0.1,7597,3126,4471
5000,944,641,0.30000000000000043,394,247,0.29999999999999993,550,394,0.2999999999999998,222,0.0,0.3,9494,3764,5730
5000,1916,627,0.5,762,265,0.5,1154,362,0.5,223,0.0,0.5,8561,3468,5093
5000,10163,11,0.7000000000000001,3956,4,0.7,6207,7,0.7000000000000001,224,0.0,0.7,449,178,271
1031,2355,0,0.0,943,0,0.0,1412,0,0.0,225,0.0,0.9,111,55,56
5000,4144,1847,0.15123043457988603,1709,745,0.15032943536688598,2435,1102,0.15183954929284865,226,0.8,0.1,6420,2671,3749
5000,4165,1701,0.15501154526704078,1700,658,0.1551066722546083,2465,1043,0.15495153226817268,227,0.8,0.3,6284,2458,3826
5000,7335,930,0.16628477922192006,2882,367,0.16395430808757325,4453,563,0.1678039318086078,228,0.8,0.5,3017,1128,1889
5000,7412,927,0.1944151627815824,2960,391,0.18875658120408023,4452,536,0.1985429713577079,229,0.8,0.7,3028,1228,1800
5000,3473,1626,0.1599734950489166,1418,641,0.16061753711874108,2055,985,0.15955437731616784,230,0.8,0.9,6963,2766,4197
5000,1940,2924,0.09999999999999994,772,1174,0.10000000000000006,1168,1750,0.09999999999999988,231,0.0,0.1,8635,3433,5202
