step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
5000,2795,1817,0.12942958857382153,1088,719,0.13147308913475367,1707,1098,0.12809144931761918,46,0.8,0.1,7665,3118,4547
5000,2652,1818,0.13538643497791666,1035,723,0.13632038374641595,1617,1095,0.1347697729143322,47,0.8,0.3,7840,3155,4685
5000,2388,1779,0.14118593808365595,944,699,0.13846936082978098,1444,1080,0.14294416725074727,48,0.8,0.5,7858,3132,4726
5000,5685,1327,0.21119034798988146,2225,519,0.2086762738871688,3460,808,0.21280520499397537,49,0.8,0.7,4845,1995,2850
1650,3744,0,0.0,1525,0,0.0,2219,0,0.0,50,0.8,0.9,42,17,25
5000,2126,3018,0.09999999999999999,821,1256,0.10000000000000006,1305,1762,0.09999999999999985,51,0.0,0.1,8389,3441,4948
5000,884,707,0.3000000000000002,328,255,0.2999999999999998,556,452,0.3,52,0.0,0.3,9547,3904,5643
5000,9424,104,0.5,3859,40,0.5,5565,64,0.5,53,0.0,0.5,855,271,584
2873,5932,0,0.0,2380,0,0.0,3552,0,0.0,54,0.0,0.7,331,136,195
592,1645,0,0.0,667,0,0.0,978,0,0.0,55,0.0,0.9,46,15,31
5000,2823,2091,0.13593530532684492,1091,790,0.1292977167238145,1732,1301,0.13996581646934608,56,0.8,0.1,7849,3079,4770
5000,3682,1856,0.1424577366712777,1453,757,0.14584363348267412,2229,1099,0.14012550383576614,57,0.8,0.3,6763,2752,4011
5000,3137,1844,0.1346667772118318,1305,736,0.12744632060968783,1832,1108,0.13946303719303935,58,0.8,0.5,7236,2913,4323
5000,3086,1716,0.14268350953017753,1235,720,0.14051791352272178,1851,996,0.14424900061990467,59,0.8,0.7,7405,2982,4423
5000,9887,126,0.2731174765876616,3924,57,0.3459417990501185,5963,69,0.21295825368389293,60,0.8,0.9,639,259,380
5000,2410,3219,0.09999999999999996,998,1290,0.10000000000000002,1412,1929,0.09999999999999988,61,0.0,0.1,8026,3190,4836
5000,973,654,0.3000000000000004,383,251,0.2999999999999999,590,403,0.29999999999999993,62,0.0,0.3,9360,3730,5630
5000,1710,559,0.5,696,218,0.5,1014,341,0.5,63,0.0,0.5,8778,3511,5267
2121,4462,0,0.0,1785,0,0.0,2677,0,0.0,64,0.0,0.7,245,94,151
2297,4848,0,0.0,1949,0,0.0,2899,0,0.0,65,0.0,0.9,157,74,83
5000,2991,1899,0.11756911514214845,1174,765,0.1160458484307753,1817,1134,0.1185967157014081,66,0.8,0.1,7487,3007,4480
5000,2714,1694,0.12995909837670533,1050,630,0.14011476947467008,1664,1064,0.12394587206869993,67,0.8,0.3,7868,3136,4732
5000,3324,1822,0.15707808112517296,1303,738,0.1500911365192597,2021,1084,0.16183487551554554,68,0.8,0.5,7122,2913,4209
5000,6214,1121,0.20794990149816023,2499,413,0.2064562801604785,3715,708,0.20882118061180788,69,0.8,0.7,4237,1718,2519
5000,8245,893,0.21431690318978217,3259,356,0.24193705500489315,4986,537,0.19600633699577913,70,0.8,0.9,2506,1019,1487
5000,2074,3068,0.0999999999999999,811,1189,0.10000000000000005,1263,1879,0.09999999999999987,71,0.0,0.1,8435,3362,5073
5000,883,671,0.30000000000000043,336,253,0.2999999999999999,547,418,0.2999999999999999,72,0.0,0.3,9639,3786,5853
5000,1759,428,0.5,727,176,0.5,1032,252,0.5,73,0.0,0.5,8770,3469,5301
1479,3264,0,0.0,1371,0,0.0,1893,0,0.0,74,0.0,0.7,153,53,100
500,1426,0,0.0,558,0,0.0,868,0,0.0,75,0.0,0.9,39,14,25
5000,2388,1895,0.11468315973603606,955,740,0.11544092215256106,1433,1155,0.11419766693237503,76,0.8,0.1,8138,3252,4886
5000,3316,1896,0.14228591482498693,1363,738,0.14239713493861617,1953,1158,0.14221503361267393,77,0.8,0.3,7125,2796,4329
5000,2797,1682,0.12857243077039995,1117,632,0.13117718018547567,1680,1050,0.12700461969389726,78,0.8,0.5,7903,3109,4794
5000,7181,1071,0.2137436031141017,2805,441,0.20842220078427404,4376,630,0.21746858474498107,79,0.8,0.7,3403,1391,2012
2535,5325,0,0.0,2195,0,0.0,3130,0,0.0,80,0.8,0.9,165,53,112
5000,2442,3316,0.09999999999999988,989,1312,0.09999999999999992,1453,2004,0.09999999999999987,81,0.0,0.1,8195,3246,4949
5000,840,688,0.30000000000000043,348,292,0.2999999999999999,492,396,0.2999999999999998,82,0.0,0.3,9629,3782,5847
5000,1537,375,0.5,630,146,0.5,907,229,0.5,83,0.0,0.5,8979,3523,5456
3260,6391,0,0.0,2548,0,0.0,3843,0,0.0,84,0.0,0.7,569,209,360
1561,3502,0,0.0,1419,0,0.0,2083,0,0.0,85,0.0,0.9,73,26,47
5000,3841,1751,0.14266440601177013,1586,689,0.1427637656989797,2255,1062,0.1425999438418197,86,0.8,0.1,6513,2669,3844
5000,2739,1755,0.13400625372975727,1123,663,0.12734504797367538,1616,1092,0.13805055722452136,87,0.8,0.3,7629,3074,4555
5000,3431,1669,0.15779533816890237,1455,648,0.15613472404790565,1976,1021,0.15884928327214037,88,0.8,0.5,7016,2730,4286
5000,7739,986,0.1986855300753624,3133,412,0.1809134856998534,4606,574,0.21144177098600636,89,0.8,0.7,2885,1176,1709
5000,10434,49,0.1406724193910975,4221,9,0.20166100849947705,6213,40,0.1269499868417121,90,0.8,0.9,211,36,175
5000,3006,3149,0.09999999999999995,1187,1310,0.09999999999999994,1819,1839,0.0999999999999999,91,0.0,0.1,7383,2979,4404
5000,938,687,0.30000000000000043,378,276,0.29999999999999993,560,411,0.2999999999999999,92,0.0,0.3,9565,3839,5726
5000,2095,654,0.5,896,247,0.5,1199,407,0.5,93,0.0,0.5,8449,3373,5076
3772,7332,0,0.0,2937,0,0.0,4395,0,0.0,94,0.0,0.7,614,208,406
1225,2705,0,0.0,1091,0,0.0,1614,0,0.0,95,0.0,0.9,153,70,83
5000,3235,2077,0.14103348560527162,1295,829,0.15046893676568251,1940,1248,0.1347658662046461,96,0.8,0.1,7184,2880,4304
5000,3228,1859,0.12560962751621363,1336,701,0.11632999321325849,1892,1158,0.13122709180496284,97,0.8,0.3,7317,2858,4459
5000,2696,1866,0.14055589812361408,1051,725,0.14389917286609336,1645,1141,0.13843155615315178,98,0.8,0.5,7822,3153,4669
5000,4038,1571,0.15675426014145505,1606,615,0.15747663550693314,2432,956,0.15628955213960466,99,0.8,0.7,6515,2590,3925
5000,10336,1,0.017795606219357107,4222,0,0.0,6114,1,0.017795606219357107,100,0.8,0.9,64,15,49
5000,1537,2610,0.09999999999999995,584,1012,0.0999999999999999,953,1598,0.09999999999999988,101,0.0,0.1,8909,3542,5367
5000,921,739,0.30000000000000027,362,302,0.29999999999999977,559,437,0.3,102,0.0,0.3,9575,3799,5776
5000,1627,593,0.5,625,222,0.5,1002,371,0.5,103,0.0,0.5,8868,3514,5354
5000,6589,154,0.7000000000000003,2554,59,0.7000000000000003,4035,95,0.7000000000000003,104,0.0,0.7,3871,1576,2295
2046,4348,0,0.0,1686,0,0.0,2662,0,0.0,105,0.0,0.9,192,71,121
5000,2791,1953,0.1266647165764887,1132,824,0.1300635625239839,1659,1129,0.12418407081852936,106,0.8,0.1,7594,3034,4560
5000,2669,1873,0.13376231355116142,1058,725,0.13503522121923986,1611,1148,0.13295843022419546,107,0.8,0.3,7917,3096,4821
5000,3597,1705,0.1461610457730289,1429,675,0.14350428282423558,2168,1030,0.14790212828801486,108,0.8,0.5,6950,2742,4208
5000,10092,119,0.18425633035919645,4103,47,0.2192326433819795,5989,72,0.16142457046932418,109,0.8,0.7,400,148,252
5000,7213,1038,0.21889355778361083,2814,428,0.23547137929025574,4399,610,0.20726190597239105,110,0.8,0.9,3368,1412,1956
5000,1742,2910,0.09999999999999996,715,1159,0.10000000000000005,1027,1751,0.09999999999999988,111,0.0,0.1,8787,3549,5238
5000,950,684,0.3000000000000004,395,279,0.29999999999999993,555,405,0.2999999999999999,112,0.0,0.3,9704,3915,5789
5000,1482,529,0.5,600,204,0.5,882,325,0.5,113,0.0,0.5,8897,3602,5295
1846,4103,0,0.0,1611,0,0.0,2492,0,0.0,114,0.0,0.7,167,50,117
1871,4116,0,0.0,1673,0,0.0,2443,0,0.0,115,0.0,0.9,106,36,70
5000,2844,1976,0.132290702360368,1119,775,0.12787542029900262,1725,1201,0.13513986438997505,116,0.8,0.1,7695,3072,4623
5000,3819,1949,0.155234763342296,1558,793,0.1561399933761406,2261,1156,0.15461378806821385,117,0.8,0.3,6735,2666,4069
5000,4707,1694,0.17248353006137793,1817,699,0.17248662945952303,2890,995,0.1724813526952437,118,0.8,0.5,5786,2325,3461
5000,6176,1223,0.204439662844982,2472,459,0.18943495355494683,3704,764,0.2134542722221105,119,0.8,0.7,4406,1764,2642
971,2343,0,0.0,994,0,0.0,1349,0,0.0,120,0.8,0.9,87,30,57
5000,1704,2813,0.09999999999999991,720,1136,0.10000000000000007,984,1677,0.09999999999999992,121,0.0,0.1,8904,3562,5342
5000,938,683,0.3000000000000003,357,300,0.2999999999999998,581,383,0.2999999999999998,122,0.0,0.3,9512,3859,5653
5000,1695,553,0.5,672,239,0.5,1023,314,0.5,123,0.0,0.5,8630,3490,5140
1802,3880,0,0.0,1548,0,0.0,2332,0,0.0,124,0.0,0.7,213,99,114
715,1835,0,0.0,743,0,0.0,1092,0,0.0,125,0.0,0.9,86,23,63
5000,2620,1759,0.12219238350735263,1111,657,0.1205224131350228,1509,1102,0.12318800105238048,126,0.8,0.1,7953,3145,4808
5000,2875,1796,0.1367711483306633,1063,716,0.13028211034531664,1812,1080,0.14107314018020795,127,0.8,0.3,7447,2993,4454
5000,6440,1277,0.17266475573842305,2573,569,0.17220740112629762,3867,708,0.17303231897895893,128,0.8,0.5,4011,1656,2355
5000,7313,1075,0.1707065196674461,2915,423,0.15887154971032963,4398,652,0.1783847287040416,129,0.8,0.7,3262,1352,1910
922,2287,0,0.0,917,0,0.0,1370,0,0.0,130,0.8,0.9,33,6,27
5000,1732,2916,0.09999999999999995,664,1160,0.10000000000000005,1068,1756,0.09999999999999987,131,0.0,0.1,8744,3461,5283
5000,893,657,0.30000000000000043,347,268,0.2999999999999998,546,389,0.2999999999999999,132,0.0,0.3,9641,3839,5802
5000,1476,511,0.5,613,231,0.5,863,280,0.5,133,0.0,0.5,9024,3645,5379
2991,6040,0,0.0,2422,0,0.0,3618,0,0.0,134,0.0,0.7,369,158,211
1636,3679,0,0.0,1452,0,0.0,2227,0,0.0,135,0.0,0.9,184,94,90
5000,2419,1889,0.1230353543788972,977,782,0.12664342990364041,1442,1107,0.12048656028644082,136,0.8,0.1,8170,3352,4818
5000,2715,1604,0.12050526565489836,1046,642,0.12365256204995857,1669,962,0.1184048869796087,137,0.8,0.3,7645,3023,4622
5000,10371,34,0.14807272163087404,4200,9,0.12177174856583488,6171,25,0.15754107193428812,138,0.8,0.5,100,28,72
5000,7598,908,0.19570928835003903,3024,341,0.18269803029453643,4574,567,0.20353440121939778,139,0.8,0.7,2794,1095,1699
5000,9024,581,0.14823576721345977,3541,253,0.14601068678107332,5483,328,0.14995206401039202,140,0.8,0.9,1277,545,732
5000,1762,2810,0.09999999999999992,704,1114,0.10000000000000007,1058,1696,0.09999999999999987,141,0.0,0.1,8736,3511,5225
5000,888,701,0.3000000000000004,356,295,0.2999999999999999,532,406,0.2999999999999999,142,0.0,0.3,9676,3975,5701
5000,1758,437,0.5,709,190,0.5,1049,247,0.5,143,0.0,0.5,8760,3513,5247
2239,4630,0,0.0,1836,0,0.0,2794,0,0.0,144,0.0,0.7,224,81,143
661,1819,0,0.0,749,0,0.0,1070,0,0.0,145,0.0,0.9,56,16,40
5000,3489,1795,0.14305413944321646,1401,758,0.1444063868855818,2088,1037,0.14206570785082206,146,0.8,0.1,6964,2817,4147
5000,1964,1808,0.11871510063292272,785,732,0.12245739707244667,1179,1076,0.1161692261034324,147,0.8,0.3,8576,3431,5145
5000,2467,1829,0.1356293283830056,915,739,0.13188686607472205,1552,1090,0.13816664915898863,148,0.8,0.5,7867,3162,4705
5000,3311,1758,0.1363159104587022,1366,723,0.13624014878045693,1945,1035,0.13636883383394027,149,0.8,0.7,7130,2886,4244
5000,8696,703,0.22621407357908097,3530,284,0.22193911878965833,5166,419,0.22911165630031233,150,0.8,0.9,1879,750,1129
5000,2174,2958,0.09999999999999998,897,1216,0.10000000000000009,1277,1742,0.09999999999999991,151,0.0,0.1,8272,3310,4962
5000,947,667,0.3000000000000004,359,269,0.2999999999999998,588,398,0.2999999999999998,152,0.0,0.3,9427,3731,5696
5000,1431,477,0.5,566,187,0.5,865,290,0.5,153,0.0,0.5,8896,3530,5366
4666,9384,0,0.0,3879,0,0.0,5505,0,0.0,154,0.0,0.7,434,131,303
1662,3581,0,0.0,1400,0,0.0,2181,0,0.0,155,0.0,0.9,176,92,84
5000,2555,1912,0.11841964385653117,1029,736,0.1200917178467049,1526,1176,0.11737317578104829,156,0.8,0.1,7975,3211,4764
5000,2613,1876,0.12794641700494763,1032,737,0.12927262205313858,1581,1139,0.1270882843267064,157,0.8,0.3,7869,3137,4732
5000,2399,1732,0.12288791953589884,994,691,0.12059827701785705,1405,1041,0.12440774948783631,158,0.8,0.5,7999,3208,4791
5000,2700,1815,0.14426467407023788,1027,680,0.1355551047974963,1673,1135,0.1494827420045676,159,0.8,0.7,7696,3124,4572
1394,3265,0,0.0,1367,0,0.0,1898,0,0.0,160,0.8,0.9,75,24,51
5000,1838,2793,0.09999999999999994,713,1126,0.10000000000000006,1125,1667,0.09999999999999991,161,0.0,0.1,8447,3389,5058
5000,917,714,0.3000000000000003,367,294,0.2999999999999999,550,420,0.2999999999999999,162,0.0,0.3,9621,3861,5760
5000,1965,528,0.5,796,219,0.5,1169,309,0.5,163,0.0,0.5,8445,3427,5018
5000,8927,53,0.7000000000000001,3604,22,0.6999999999999998,5323,31,0.6999999999999997,164,0.0,0.7,1640,663,977
641,1755,0,0.0,689,0,0.0,1066,0,0.0,165,0.0,0.9,30,11,19
5000,3124,1994,0.13188299043713891,1216,802,0.1203969325689658,1908,1192,0.13961102601622852,166,0.8,0.1,7317,2973,4344
5000,2942,1932,0.13009702123401629,1232,786,0.12976006983045701,1710,1146,0.1303281240291276,167,0.8,0.3,7595,2996,4599
5000,2515,1829,0.12423944066049847,998,789,0.12265307387319513,1517,1040,0.12544294392509683,168,0.8,0.5,7892,3177,4715
5000,7697,994,0.1825455576437488,3085,405,0.17807298657017964,4612,589,0.18562092485053228,169,0.8,0.7,2746,1102,1644
5000,9535,277,0.23889259982770292,3858,116,0.27219279967874294,5677,161,0.21489990925179833,170,0.8,0.9,933,340,593
5000,3018,3042,0.09999999999999994,1260,1261,0.10000000000000006,1758,1781,0.09999999999999988,171,0.0,0.1,7557,2978,4579
5000,853,711,0.3000000000000003,378,308,0.29999999999999993,475,403,0.29999999999999993,172,0.0,0.3,9662,3927,5735
5000,2104,447,0.5,882,171,0.5,1222,276,0.5,173,0.0,0.5,8652,3436,5216
5000,9193,79,0.7000000000000005,3743,37,0.6999999999999998,5450,42,0.6999999999999998,174,0.0,0.7,1323,520,803
