step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
5000,2771,1836,0.13743493108749455,260,179,0.1541534696072001,2511,1657,0.13562888498307252,228,0.8,0.5,7817,774,7043
5000,9340,377,0.2585403344719541,959,29,0.32566230664989704,8381,348,0.2529468367904589,229,0.8,0.7,1271,114,1157
5000,4410,1694,0.18655964872250097,450,167,0.20549702770616698,3960,1527,0.1844885666725519,230,0.8,0.9,5894,613,5281
5000,2006,3096,0.09999999999999995,200,317,0.10000000000000007,1806,2779,0.09999999999999999,231,0.0,0.1,8494,853,7641
5000,920,692,0.3000000000000002,92,72,0.30000000000000004,828,620,0.3000000000000003,232,0.0,0.3,9584,986,8598
5000,3526,800,0.5,331,67,0.5,3195,733,0.5,233,0.0,0.5,6979,677,6302
708,1842,0,0.0,177,0,0.0,1665,0,0.0,234,0.0,0.7,38,0,38
1031,2452,0,0.0,238,0,0.0,2214,0,0.0,235,0.0,0.9,43,8,35
5000,3309,1912,0.14039932125275253,331,180,0.1286862361986956,2978,1732,0.14161661646622253,236,0.8,0.1,7157,698,6459
5000,2934,1827,0.14213480182970872,297,178,0.13903291469856482,2637,1649,0.14246963258128156,237,0.8,0.3,7430,737,6693
5000,4959,1614,0.16852116096446262,490,200,0.16502335315824035,4469,1414,0.16901590039957182,238,0.8,0.5,5516,609,4907
5000,2990,1595,0.15079137355961938,304,150,0.14552436724418927,2686,1445,0.15133812162004465,239,0.8,0.7,7378,737,6641
1231,2840,0,0.0,253,0,0.0,2587,0,0.0,240,0.8,0.9,73,10,63
5000,1832,2882,0.0999999999999999,178,305,0.10000000000000009,1654,2577,0.10000000000000002,241,0.0,0.1,8572,884,7688
5000,807,784,0.30000000000000043,81,70,0.3,726,714,0.3000000000000003,242,0.0,0.3,9631,1006,8625
5000,1352,478,0.5,147,56,0.5,1205,422,0.5,243,0.0,0.5,9129,854,8275
5000,9129,32,0.6999999999999997,923,5,0.7,8206,27,0.6999999999999998,244,0.0,0.7,1375,160,1215
2490,5291,0,0.0,534,0,0.0,4757,0,0.0,245,0.0,0.9,244,18,226
5000,2943,1821,0.13166475640429592,298,172,0.1252851767377898,2645,1649,0.13233018254294907,246,0.8,0.1,7510,750,6760
5000,3417,1813,0.14550524898983971,307,166,0.17075460977078943,3110,1647,0.14296038324021146,247,0.8,0.3,7060,676,6384
5000,2981,1803,0.12417798634065222,281,166,0.10306782550749205,2700,1637,0.12631866239337342,248,0.8,0.5,7572,749,6823
5000,4207,1759,0.15780907155938287,453,186,0.14800677892210654,3754,1573,0.158968147484706,249,0.8,0.7,6456,650,5806
5000,8536,597,0.22247922390660405,826,72,0.16948352612657386,7710,525,0.22974720531643678,250,0.8,0.9,1994,203,1791
5000,1627,2635,0.10000000000000005,178,252,0.10000000000000006,1449,2383,0.10000000000000006,251,0.0,0.1,8790,830,7960
5000,985,675,0.3000000000000002,117,70,0.3,868,605,0.3000000000000004,252,0.0,0.3,9450,945,8505
5000,2250,604,0.5,220,58,0.5,2030,546,0.5,253,0.0,0.5,8097,809,7288
797,2068,0,0.0,216,0,0.0,1852,0,0.0,254,0.0,0.7,35,1,34
1582,3420,0,0.0,337,0,0.0,3083,0,0.0,255,0.0,0.9,171,18,153
5000,3865,1667,0.1607034686560658,338,175,0.18813321252553333,3527,1492,0.1574861729609204,256,0.8,0.1,6623,671,5952
5000,3191,1830,0.1435396642385715,332,182,0.1408727902148259,2859,1648,0.14383418552032012,257,0.8,0.3,7256,732,6524
5000,4376,1609,0.1822669641803206,421,175,0.1935121736962879,3955,1434,0.1808946408432953,258,0.8,0.5,6182,656,5526
5000,3168,1755,0.14826505980381174,251,184,0.14342838240482897,2917,1571,0.14883154525346978,259,0.8,0.7,7251,770,6481
5000,7329,849,0.2171068403132109,742,87,0.17778296438454583,6587,762,0.22159657417908202,260,0.8,0.9,3167,322,2845
5000,1664,2645,0.1,160,260,0.10000000000000003,1504,2385,0.10000000000000006,261,0.0,0.1,8713,875,7838
5000,902,633,0.30000000000000027,85,66,0.29999999999999993,817,567,0.3000000000000002,262,0.0,0.3,9658,989,8669
5000,2780,585,0.5,294,81,0.5,2486,504,0.5,263,0.0,0.5,7773,744,7029
3368,6706,0,0.0,671,0,0.0,6035,0,0.0,264,0.0,0.7,580,48,532
1703,3801,0,0.0,351,0,0.0,3450,0,0.0,265,0.0,0.9,131,24,107
5000,3324,1937,0.14136218250842408,351,216,0.15118864523095057,2973,1721,0.14012887864551538,266,0.8,0.1,7118,761,6357
5000,3724,1816,0.14225889571298336,372,179,0.14252263648430552,3352,1637,0.1422300566182572,267,0.8,0.3,6995,682,6313
5000,2527,1620,0.14074176425470292,271,142,0.1556644599194742,2256,1478,0.1393080546576816,268,0.8,0.5,7913,741,7172
5000,4383,1626,0.15990512286138575,486,149,0.1957949639994455,3897,1477,0.1562845498555828,269,0.8,0.7,6124,623,5501
5000,7052,1087,0.2110511319174148,699,119,0.1941692877536768,6353,968,0.21312648259456873,270,0.8,0.9,3313,354,2959
5000,1735,2819,0.09999999999999991,182,289,0.10000000000000009,1553,2530,0.10000000000000006,271,0.0,0.1,8927,885,8042
5000,929,608,0.30000000000000043,105,46,0.30000000000000016,824,562,0.3000000000000001,272,0.0,0.3,9523,895,8628
5000,2549,598,0.5,299,52,0.5,2250,546,0.5,273,0.0,0.5,7884,766,7118
1975,4195,0,0.0,428,0,0.0,3767,0,0.0,274,0.0,0.7,192,13,179
1250,2954,0,0.0,301,0,0.0,2653,0,0.0,275,0.0,0.9,63,8,55
5000,3326,2033,0.1331332538799324,326,192,0.1336413817282027,3000,1841,0.13308026064426276,276,0.8,0.1,7294,742,6552
5000,3493,1638,0.12740371195568184,355,156,0.12904304335353936,3138,1482,0.12723115075590738,277,0.8,0.3,6997,709,6288
5000,3441,1774,0.16578750739573433,383,169,0.1702253402023363,3058,1605,0.16532022157373072,278,0.8,0.5,7240,690,6550
5000,9326,508,0.21160576655997745,900,75,0.20876702022018706,8426,433,0.2120974662724123,279,0.8,0.7,1388,194,1194
5000,9317,342,0.21395712214431703,964,28,0.1766352162695828,8353,314,0.21728519018410225,280,0.8,0.9,1164,130,1034
5000,1884,2807,0.09999999999999994,195,265,0.10000000000000005,1689,2542,0.10000000000000009,281,0.0,0.1,8660,832,7828
5000,910,692,0.3000000000000002,117,63,0.3000000000000001,793,629,0.3000000000000002,282,0.0,0.3,9569,890,8679
5000,1413,461,0.5,137,49,0.5,1276,412,0.5,283,0.0,0.5,8990,930,8060
4152,8296,0,0.0,812,0,0.0,7484,0,0.0,284,0.0,0.7,494,49,445
1040,2489,0,0.0,277,0,0.0,2212,0,0.0,285,0.0,0.9,72,9,63
5000,2532,1981,0.11985286050055745,262,202,0.11141744391306388,2270,1779,0.12081067621200978,286,0.8,0.1,7903,786,7117
5000,2431,1795,0.12133496457189326,225,163,0.117598390301203,2206,1632,0.1217081640854487,287,0.8,0.3,8080,773,7307
5000,5998,1337,0.16713850340973624,580,131,0.16245009732249793,5418,1206,0.16764777471771986,288,0.8,0.5,4649,470,4179
5000,4957,1437,0.17567190290131005,550,131,0.1920815656563335,4407,1306,0.174025910695408,289,0.8,0.7,5624,504,5120
5000,6551,1142,0.19421193275496323,631,134,0.18282851465218766,5920,1008,0.19572520460592766,290,0.8,0.9,3889,419,3470
5000,1832,2842,0.09999999999999998,162,316,0.10000000000000007,1670,2526,0.10000000000000007,291,0.0,0.1,8514,900,7614
5000,1026,684,0.3000000000000004,99,53,0.3,927,631,0.30000000000000027,292,0.0,0.3,9328,961,8367
5000,2280,635,0.5,220,57,0.5,2060,578,0.5,293,0.0,0.5,8153,799,7354
3390,6837,0,0.0,674,0,0.0,6163,0,0.0,294,0.0,0.7,354,20,334
581,1587,0,0.0,155,0,0.0,1432,0,0.0,295,0.0,0.9,22,1,21
5000,3344,1861,0.14999606803147256,262,178,0.13794892826753732,3082,1683,0.1512702159090605,296,0.8,0.1,7104,764,6340
5000,2571,1761,0.11753342515332066,256,140,0.1331601077851379,2315,1621,0.11618380419807427,297,0.8,0.3,7953,754,7199
5000,2651,1785,0.12079091138303434,280,199,0.11768210474256328,2371,1586,0.12118098232972649,298,0.8,0.5,7981,808,7173
5000,7043,1049,0.20184141731279967,700,111,0.19780429935247873,6343,938,0.20231915728465014,299,0.8,0.7,3526,355,3171
853,2182,0,0.0,231,0,0.0,1951,0,0.0,300,0.8,0.9,54,4,50
5000,1850,2890,0.1,187,311,0.10000000000000005,1663,2579,0.10000000000000003,301,0.0,0.1,8604,873,7731
5000,877,713,0.3000000000000003,91,74,0.30000000000000004,786,639,0.3000000000000004,302,0.0,0.3,9662,983,8679
5000,3089,722,0.5,312,83,0.5,2777,639,0.5,303,0.0,0.5,7337,714,6623
5000,8691,37,0.6999999999999998,834,6,0.7000000000000001,7857,31,0.6999999999999997,304,0.0,0.7,1790,218,1572
1852,4087,0,0.0,399,0,0.0,3688,0,0.0,305,0.0,0.9,96,9,87
5000,3026,1861,0.14170684071638612,313,185,0.143478293374877,2713,1676,0.1415113044742496,306,0.8,0.1,7388,730,6658
5000,3022,1748,0.13770976296796955,287,156,0.1517485096667813,2735,1592,0.13633410688441763,307,0.8,0.3,7498,709,6789
5000,8130,791,0.17358108097506497,760,90,0.1752039577502489,7370,701,0.1733727230438715,308,0.8,0.5,2320,260,2060
5000,3497,1746,0.1515938767719223,307,183,0.15422133888172587,3190,1563,0.15128624685119668,309,0.8,0.7,6966,749,6217
5000,6665,1017,0.1985582046650776,668,95,0.15901829019922523,5997,922,0.20263227394301245,310,0.8,0.9,3774,389,3385
5000,1608,2731,0.09999999999999996,164,284,0.10000000000000007,1444,2447,0.10000000000000005,311,0.0,0.1,9038,920,8118
5000,886,724,0.3000000000000003,82,70,0.3,804,654,0.3000000000000004,312,0.0,0.3,9663,1011,8652
5000,2499,725,0.5,256,50,0.5,2243,675,0.5,313,0.0,0.5,8143,754,7389
1289,2883,0,0.0,296,0,0.0,2587,0,0.0,314,0.0,0.7,58,3,55
641,1653,0,0.0,159,0,0.0,1494,0,0.0,315,0.0,0.9,53,6,47
5000,3209,1853,0.1403173860645429,281,193,0.15363352465841498,2928,1660,0.13876918440874933,316,0.8,0.1,7217,713,6504
5000,2721,1687,0.1336792229567534,256,175,0.1280725837465527,2465,1512,0.13432813953200812,317,0.8,0.3,7777,769,7008
5000,4876,1506,0.196710998187186,525,154,0.2055370835331827,4351,1352,0.19570566006345555,318,0.8,0.5,5610,526,5084
5000,10125,136,0.2608190228139849,1005,18,0.14075015499615043,9120,118,0.27913461282009533,319,0.8,0.7,374,41,333
5000,9812,232,0.22099635018633215,996,27,0.20009838887247322,8816,205,0.22374876460327942,320,0.8,0.9,765,93,672
5000,1889,3006,0.0999999999999999,183,317,0.10000000000000007,1706,2689,0.09999999999999991,321,0.0,0.1,8576,892,7684
5000,913,627,0.30000000000000016,85,52,0.3,828,575,0.3000000000000003,322,0.0,0.3,9372,960,8412
5000,1227,441,0.5,121,34,0.5,1106,407,0.5,323,0.0,0.5,9140,928,8212
5000,8356,53,0.7000000000000001,833,2,0.7,7523,51,0.7,324,0.0,0.7,2009,194,1815
1072,2582,0,0.0,245,0,0.0,2337,0,0.0,325,0.0,0.9,96,11,85
5000,3331,1898,0.1372854261771101,372,207,0.14835284347577624,2959,1691,0.1359306329300232,326,0.8,0.1,7121,712,6409
5000,5151,1489,0.1875957128644477,548,145,0.20629387477611688,4603,1344,0.1855784260510608,327,0.8,0.3,5188,504,4684
5000,3786,1788,0.1518702877672272,381,147,0.12085807123459272,3405,1641,0.15464834738349606,328,0.8,0.5,6750,642,6108
5000,7266,1060,0.2192367209100573,610,158,0.21002057214267147,6656,902,0.22085107956332445,329,0.8,0.7,3104,400,2704
5000,3107,1703,0.1464543613191789,288,183,0.15555524757494094,2819,1520,0.1453586625133865,330,0.8,0.9,7078,799,6279
5000,1946,3021,0.09999999999999996,185,278,0.10000000000000005,1761,2743,0.09999999999999994,331,0.0,0.1,8456,834,7622
5000,879,824,0.3000000000000004,84,94,0.3000000000000001,795,730,0.3000000000000004,332,0.0,0.3,9486,988,8498
5000,1605,505,0.5,173,44,0.5,1432,461,0.5,333,0.0,0.5,8910,877,8033
5000,8584,51,0.7,855,3,0.6999999999999998,7729,48,0.6999999999999998,334,0.0,0.7,1865,165,1700
1859,4074,0,0.0,390,0,0.0,3684,0,0.0,335,0.0,0.9,161,16,145
5000,3991,1858,0.1545280893991329,333,189,0.17313820993147425,3658,1669,0.15242065214292402,336,0.8,0.1,6541,732,5809
5000,2246,1873,0.12327820305384837,210,169,0.11788298019931222,2036,1704,0.12381329264446844,337,0.8,0.3,8272,860,7412
5000,3167,1781,0.13277271331816273,248,194,0.14094587106946618,2919,1587,0.1317736001462958,338,0.8,0.5,7135,719,6416
5000,5651,1317,0.20221739126866864,504,116,0.24036399934188873,5147,1201,0.19853295618416106,339,0.8,0.7,4681,474,4207
5000,6221,1267,0.1739774975824483,554,147,0.14130964430384133,5667,1120,0.1782651533252655,340,0.8,0.9,4247,474,3773
5000,1831,2917,0.09999999999999994,172,301,0.10000000000000007,1659,2616,0.09999999999999995,341,0.0,0.1,8664,913,7751
5000,871,652,0.3000000000000003,60,68,0.3,811,584,0.3000000000000002,342,0.0,0.3,9571,952,8619
5000,4080,897,0.5,399,83,0.5,3681,814,0.5,343,0.0,0.5,6249,685,5564
5000,9617,12,0.7000000000000001,910,3,0.6999999999999998,8707,9,0.7000000000000001,344,0.0,0.7,702,81,621
1357,3106,0,0.0,266,0,0.0,2840,0,0.0,345,0.0,0.9,111,15,96
5000,2985,1851,0.1409067674984406,301,199,0.14498471110526573,2684,1652,0.1404155382140833,346,0.8,0.1,7536,766,6770
5000,2732,1566,0.11990085017484854,322,142,0.12830533979398545,2410,1424,0.11906276202462565,347,0.8,0.3,7661,701,6960
5000,4049,1614,0.18791773877426218,413,156,0.20114409390518453,3636,1458,0.18650257320469857,348,0.8,0.5,6495,636,5859
934,2251,0,0.0,228,0,0.0,2023,0,0.0,349,0.8,0.7,64,5,59
5000,6772,1219,0.19986154461172329,618,113,0.19350874241518645,6154,1106,0.2005106102972646,350,0.8,0.9,3738,394,3344
5000,1688,2734,0.09999999999999995,183,280,0.10000000000000005,1505,2454,0.10000000000000006,351,0.0,0.1,8575,877,7698
5000,839,676,0.3000000000000002,105,65,0.3000000000000001,734,611,0.30000000000000016,352,0.0,0.3,9525,968,8557
5000,8128,418,0.5,800,42,0.5,7328,376,0.5,353,0.0,0.5,2395,271,2124
5000,9271,79,0.7000000000000005,889,14,0.7,8382,65,0.7000000000000005,354,0.0,0.7,1196,149,1047
2180,4523,0,0.0,464,0,0.0,4059,0,0.0,355,0.0,0.9,300,33,267
5000,2857,1948,0.12386921041650877,290,202,0.13103012380877455,2567,1746,0.12304074277318823,356,0.8,0.1,7582,785,6797
5000,2671,1995,0.12605818405198682,248,203,0.11174072160744891,2423,1792,0.1276800840945321,357,0.8,0.3,7881,792,7089
5000,2744,1875,0.14294377401267222,300,173,0.13773168483969342,2444,1702,0.14347355745974932,358,0.8,0.5,7525,744,6781
5000,4429,1650,0.16817637496814025,433,181,0.1701043709645897,3996,1469,0.16793882066224683,359,0.8,0.7,5921,603,5318
5000,3953,1780,0.17194791334905946,424,166,0.19279881972085064,3529,1614,0.16980339633684302,360,0.8,0.9,6543,657,5886
5000,1427,2634,0.10000000000000003,150,250,0.10000000000000006,1277,2384,0.10000000000000006,361,0.0,0.1,9095,861,8234
5000,941,649,0.30000000000000027,95,65,0.3000000000000001,846,584,0.3000000000000002,362,0.0,0.3,9589,975,8614
5000,3526,685,0.5,370,63,0.5,3156,622,0.5,363,0.0,0.5,7053,698,6355
5000,9303,45,0.6999999999999997,955,7,0.7000000000000001,8348,38,0.6999999999999998,364,0.0,0.7,1014,121,893
1286,2900,0,0.0,288,0,0.0,2612,0,0.0,365,0.0,0.9,114,11,103
5000,2818,1959,0.13305539878732428,285,202,0.1317388738113871,2533,1757,0.13320675794790438,366,0.8,0.1,7729,757,6972
5000,3357,1799,0.15947938006331894,333,167,0.18837242874021143,3024,1632,0.15652279971464178,367,0.8,0.3,7235,679,6556
5000,4440,1591,0.17391401381399726,499,148,0.1948990061785474,3941,1443,0.17176170690481257,368,0.8,0.5,6137,574,5563
5000,3117,1787,0.15118078012329372,325,183,0.16294254222274362,2792,1604,0.14983888332516437,369,0.8,0.7,7298,759,6539
5000,6202,1313,0.1809155204868525,635,115,0.1636663487028391,5567,1198,0.18257132579166183,370,0.8,0.9,4171,404,3767
5000,1764,2805,0.09999999999999992,177,309,0.10000000000000005,1587,2496,0.10000000000000007,371,0.0,0.1,8520,877,7643
5000,914,666,0.3000000000000004,71,65,0.3000000000000001,843,601,0.3000000000000003,372,0.0,0.3,9548,967,8581
5000,1927,578,0.5,192,56,0.5,1735,522,0.5,373,0.0,0.5,8496,885,7611
3857,7796,0,0.0,806,0,0.0,6990,0,0.0,374,0.0,0.7,364,52,312
3268,6832,0,0.0,655,0,0.0,6177,0,0.0,375,0.0,0.9,218,29,189
5000,2720,1913,0.13121647999177263,333,189,0.12536690779644902,2387,1724,0.13185776139833655,376,0.8,0.1,7737,750,6987
5000,2324,1750,0.12255934947645916,253,175,0.11337095417657056,2071,1575,0.1235802822875579,377,0.8,0.3,8206,817,7389
5000,3895,1650,0.16587156030595018,456,164,0.15986303115221356,3439,1486,0.16653468196221716,378,0.8,0.5,6556,602,5954
5000,8850,560,0.20919179240204813,869,60,0.28389652303311536,7981,500,0.20022722472632012,379,0.8,0.7,1750,172,1578
5000,6980,1154,0.1921057640880183,688,121,0.18682212472262497,6292,1033,0.19272466085782722,380,0.8,0.9,3525,335,3190
5000,1996,2844,0.09999999999999998,217,295,0.10000000000000005,1779,2549,0.10000000000000007,381,0.0,0.1,8577,832,7745
5000,901,706,0.3000000000000002,104,75,0.30000000000000004,797,631,0.30000000000000027,382,0.0,0.3,9823,1020,8803
5000,1488,437,0.5,162,46,0.5,1326,391,0.5,383,0.0,0.5,9136,908,8228
2077,4223,0,0.0,413,0,0.0,3810,0,0.0,384,0.0,0.7,365,29,336
1834,3956,0,0.0,393,0,0.0,3563,0,0.0,385,0.0,0.9,214,21,193
5000,2706,1748,0.13043523610288354,243,181,0.13028466489890522,2463,1567,0.13045262818196465,386,0.8,0.1,7744,830,6914
5000,2700,1757,0.12354396026867433,263,146,0.12017210600523937,2437,1611,0.12384954110198379,387,0.8,0.3,7690,748,6942
5000,3239,1766,0.13328173719422687,326,175,0.16002934593499912,2913,1591,0.13033966835096156,388,0.8,0.5,7204,699,6505
5000,2693,1763,0.12842288724726994,263,194,0.13014897273045734,2430,1569,0.1282094643130836,389,0.8,0.7,7810,788,7022
1069,2553,0,0.0,234,0,0.0,2319,0,0.0,390,0.8,0.9,96,20,76
5000,2199,3023,0.09999999999999999,230,319,0.10000000000000009,1969,2704,0.10000000000000002,391,0.0,0.1,8304,855,7449
5000,1007,713,0.3000000000000003,87,73,0.30000000000000004,920,640,0.3000000000000004,392,0.0,0.3,9487,938,8549
5000,3238,803,0.5,320,94,0.5,2918,709,0.5,393,0.0,0.5,7278,720,6558
5000,8372,64,0.7000000000000005,808,12,0.7000000000000001,7564,52,0.7,394,0.0,0.7,2107,258,1849
3241,6626,0,0.0,685,0,0.0,5941,0,0.0,395,0.0,0.9,397,46,351
5000,2504,1774,0.12322170224538448,235,184,0.12131466108239806,2269,1590,0.12344239128562946,396,0.8,0.1,7914,806,7108
5000,2576,1798,0.1309919053306387,224,188,0.10983693720998561,2352,1610,0.13346217490000686,397,0.8,0.3,7921,848,7073
5000,5162,1428,0.17906200335973896,546,155,0.16653347741479704,4616,1273,0.1805874719547633,398,0.8,0.5,5255,546,4709
5000,7211,1089,0.16540352015516893,735,133,0.1869750725685132,6476,956,0.16240245690101135,399,0.8,0.7,3347,362,2985
5000,8338,611,0.2156861244436364,873,50,0.242427176888535,7465,561,0.21330278643606967,400,0.8,0.9,2161,167,1994
5000,1823,2871,0.09999999999999992,192,269,0.10000000000000007,1631,2602,0.09999999999999998,401,0.0,0.1,8759,846,7913
5000,895,658,0.3000000000000002,88,70,0.3,807,588,0.3000000000000003,402,0.0,0.3,9616,980,8636
5000,1819,491,0.5,172,47,0.5,1647,444,0.5,403,0.0,0.5,8780,885,7895
5000,9065,36,0.6999999999999998,899,3,0.6999999999999998,8166,33,0.6999999999999997,404,0.0,0.7,1422,136,1286
1102,2598,0,0.0,257,0,0.0,2341,0,0.0,405,0.0,0.9,64,11,53
5000,3091,1927,0.12702004522227406,316,187,0.14136924559565756,2775,1740,0.12547791851547935,406,0.8,0.1,7200,701,6499
5000,2987,1832,0.136943248420341,325,211,0.12650219381864278,2662,1621,0.13830232462080883,407,0.8,0.3,7483,765,6718
5000,2839,1787,0.14731298750108107,290,184,0.14782928801787348,2549,1603,0.14725372406060083,408,0.8,0.5,7492,781,6711
5000,3467,1863,0.14980715050801982,365,175,0.147374599945636,3102,1688,0.15005934028788778,409,0.8,0.7,7064,687,6377
5000,5195,1390,0.18060738013610086,570,136,0.2014422767402099,4625,1254,0.17834777412480993,410,0.8,0.9,5354,552,4802
5000,2453,3138,0.09999999999999988,234,321,0.10000000000000009,2219,2817,0.0999999999999999,411,0.0,0.1,8093,841,7252
5000,874,670,0.30000000000000043,85,76,0.30000000000000004,789,594,0.30000000000000016,412,0.0,0.3,9717,973,8744
5000,1692,575,0.5,189,63,0.5,1503,512,0.5,413,0.0,0.5,8851,902,7949
1163,2727,0,0.0,299,0,0.0,2428,0,0.0,414,0.0,0.7,82,4,78
1160,2607,0,0.0,282,0,0.0,2325,0,0.0,415,0.0,0.9,132,12,120
5000,2714,1835,0.12077398490157344,254,192,0.12828926702060858,2460,1643,0.11989575351578233,416,0.8,0.1,7675,757,6918
5000,3219,1998,0.13905657934820206,297,202,0.1373584811557302,2922,1796,0.13924756812040656,417,0.8,0.3,7280,740,6540
5000,7025,950,0.19096039948613389,799,95,0.18793630832082664,6226,855,0.19129640961561242,418,0.8,0.5,3401,295,3106
5000,7913,811,0.1923971326357307,831,70,0.14166659044658347,7082,741,0.19718949154698612,419,0.8,0.7,2601,238,2363
605,1684,0,0.0,146,0,0.0,1538,0,0.0,420,0.8,0.9,41,7,34
5000,1904,2956,0.09999999999999999,173,281,0.10000000000000006,1731,2675,0.09999999999999996,421,0.0,0.1,8774,877,7897
5000,946,664,0.3000000000000003,103,77,0.30000000000000004,843,587,0.30000000000000027,422,0.0,0.3,9498,948,8550
5000,2989,769,0.5,291,59,0.5,2698,710,0.5,423,0.0,0.5,7539,738,6801
3423,6694,0,0.0,621,0,0.0,6073,0,0.0,424,0.0,0.7,708,73,635
2643,5468,0,0.0,542,0,0.0,4926,0,0.0,425,0.0,0.9,254,27,227
5000,5446,1496,0.1770331753081006,557,156,0.17802339816151175,4889,1340,0.17691789563262875,426,0.8,0.1,5260,504,4756
5000,3894,1684,0.1625818820382637,379,172,0.1535114868527707,3515,1512,0.16361369947999965,427,0.8,0.3,6524,666,5858
5000,3355,1844,0.14525860920332173,338,154,0.1407299629702578,3017,1690,0.14567127874171917,428,0.8,0.5,7008,663,6345
5000,3537,1693,0.15696281477603058,359,178,0.13761930467528255,3178,1515,0.1592355176129501,429,0.8,0.7,6911,704,6207
561,1569,0,0.0,157,0,0.0,1412,0,0.0,430,0.8,0.9,41,4,37
5000,2187,2999,0.09999999999999992,203,315,0.10000000000000006,1984,2684,0.09999999999999992,431,0.0,0.1,8296,833,7463
5000,949,596,0.3000000000000002,103,63,0.3000000000000001,846,533,0.3000000000000001,432,0.0,0.3,9488,908,8580
5000,2148,673,0.5,206,61,0.5,1942,612,0.5,433,0.0,0.5,8273,791,7482
3127,6361,0,0.0,650,0,0.0,5711,0,0.0,434,0.0,0.7,228,23,205
2071,4417,0,0.0,415,0,0.0,4002,0,0.0,435,0.0,0.9,231,37,194
5000,2603,1928,0.12018583954200462,244,182,0.13328412974097822,2359,1746,0.11882049657739226,436,0.8,0.1,7932,802,7130
5000,2695,1849,0.12561741175371427,234,162,0.12668498938614542,2461,1687,0.12551489392534804,437,0.8,0.3,7654,778,6876
5000,2993,1714,0.14961046160974104,296,163,0.1731946878788697,2697,1551,0.14713191300763404,438,0.8,0.5,7495,764,6731
5000,7191,934,0.17560443228826442,729,102,0.14296127159201766,6462,832,0.17960635823900617,439,0.8,0.7,3237,294,2943
1607,3640,0,0.0,398,0,0.0,3242,0,0.0,440,0.8,0.9,105,11,94
5000,1886,2890,0.1,203,274,0.10000000000000002,1683,2616,0.09999999999999995,441,0.0,0.1,8416,846,7570
5000,949,707,0.3000000000000002,127,56,0.3,822,651,0.3000000000000003,442,0.0,0.3,9548,896,8652
5000,1391,513,0.5,125,47,0.5,1266,466,0.5,443,0.0,0.5,8894,918,7976
5000,9847,9,0.7000000000000001,976,2,0.7,8871,7,0.7000000000000001,444,0.0,0.7,646,55,591
703,1851,0,0.0,174,0,0.0,1677,0,0.0,445,0.0,0.9,40,5,35
5000,3524,2127,0.12723585800385478,333,221,0.12315961185388113,3191,1906,0.12770849724789685,446,0.8,0.1,6897,690,6207
5000,2921,1669,0.13673736231367553,252,147,0.16173205019611636,2669,1522,0.1343232893053189,447,0.8,0.3,7534,735,6799
5000,3799,1645,0.17650371356747274,390,171,0.20121277724050216,3409,1474,0.1736371939690413,448,0.8,0.5,6701,695,6006
5000,7999,685,0.20424960638482675,794,65,0.20452543986994423,7205,620,0.2042206883581612,449,0.8,0.7,2269,217,2052
5000,7431,850,0.18114219567883635,740,64,0.14816103752316154,6691,786,0.18382768438362415,450,0.8,0.9,2949,240,2709
5000,2070,2879,0.09999999999999991,206,323,0.10000000000000002,1864,2556,0.10000000000000009,451,0.0,0.1,8151,825,7326
5000,963,703,0.30000000000000043,98,82,0.30000000000000004,865,621,0.3000000000000003,452,0.0,0.3,9643,985,8658
5000,1870,768,0.5,163,66,0.5,1707,702,0.5,453,0.0,0.5,8554,897,7657
1673,3685,0,0.0,363,0,0.0,3322,0,0.0,454,0.0,0.7,154,14,140
1712,3699,0,0.0,385,0,0.0,3314,0,0.0,455,0.0,0.9,167,19,148
5000,3183,1761,0.14691829789016433,305,179,0.16320871290365213,2878,1582,0.14507507141265846,456,0.8,0.1,7195,729,6466
5000,3318,1822,0.13293284496848126,356,180,0.14792676580605327,2962,1642,0.13128917520553185,457,0.8,0.3,7270,713,6557
5000,4444,1654,0.14733505963765955,442,169,0.14464314159334496,4002,1485,0.14764141260027855,458,0.8,0.5,5957,590,5367
5000,5902,1399,0.17109924775475344,610,124,0.12825740084069132,5292,1275,0.17526582737619947,459,0.8,0.7,4600,411,4189
1252,2921,0,0.0,272,0,0.0,2649,0,0.0,460,0.8,0.9,78,11,67
5000,1642,2660,0.09999999999999998,175,246,0.10000000000000003,1467,2414,0.10000000000000009,461,0.0,0.1,8833,850,7983
5000,913,678,0.30000000000000027,87,74,0.30000000000000004,826,604,0.3000000000000004,462,0.0,0.3,9608,1003,8605
5000,1578,474,0.5,158,43,0.5,1420,431,0.5,463,0.0,0.5,8839,915,7924
5000,9512,59,0.7000000000000003,964,4,0.7,8548,55,0.7000000000000002,464,0.0,0.7,826,72,754
902,2198,0,0.0,224,0,0.0,1974,0,0.0,465,0.0,0.9,87,13,74
5000,2947,1873,0.13793053130402735,318,213,0.1300344552387201,2629,1660,0.13894370250999746,466,0.8,0.1,7593,789,6804
5000,4768,1760,0.15684430678501393,455,207,0.15431856853904072,4313,1553,0.1571809634604269,467,0.8,0.3,5813,576,5237
