step,susceptible_status,infected_status,filtermean_virulence,ensemble,mutation_rate,virulence_init,total_infected
20000,0.9138317159006079,0.08616828409939213,0.06757213980420224,53,0.8,0.8,24846.0
340,1.0,0.0,NaN,54,0.8,0.9,30.0
20000,0.9369184671187509,0.06308153288124901,0.10000000000000007,55,0.0,0.1,24154.0
20000,0.9657280385078219,0.0342719614921781,0.19999999999999993,56,0.0,0.2,22154.0
20000,0.9872773536895675,0.01272264631043257,0.29999999999999977,57,0.0,0.3,15910.0
20000,0.9913751466225074,0.008624853377492582,0.40000000000000024,58,0.0,0.4,12995.0
17449,1.0,0.0,NaN,59,0.0,0.5,6592.0
20000,0.9993907673562072,0.0006092326437927501,0.6,60,0.0,0.6,6158.0
1147,1.0,0.0,NaN,61,0.0,0.7,68.0
832,1.0,0.0,NaN,62,0.0,0.8,43.0
606,1.0,0.0,NaN,63,0.0,0.9,45.0
20000,0.898325739112006,0.10167426088799407,0.0692153825343935,64,0.4,0.1,24646.0
20000,0.8934242779494831,0.1065757220505169,0.0630986107824592,65,0.4,0.2,25141.0
20000,0.9106832886223765,0.08931671137762348,0.06130645289096501,66,0.4,0.3,24343.0
20000,0.8985744456177402,0.10142555438225977,0.06023674081111644,67,0.4,0.4,24725.0
20000,0.891690058789259,0.10830994121074096,0.06548732588592639,68,0.4,0.5,25226.0
20000,0.9039831606217616,0.09601683937823834,0.06299161712812745,69,0.4,0.6,24976.0
20000,0.9064314906431491,0.09356850935685093,0.06146211879958612,70,0.4,0.7,25038.0
20000,0.8961897148947509,0.10381028510524913,0.06181027156986192,71,0.4,0.8,25201.0
837,1.0,0.0,NaN,72,0.4,0.9,38.0
20000,0.9140358903970311,0.08596410960296884,0.07219741934492184,73,0.8,0.1,24282.0
20000,0.9239792579167296,0.0760207420832704,0.06437986028875393,74,0.8,0.2,23954.0
20000,0.9238980540374891,0.07610194596251085,0.06640460534687466,75,0.8,0.3,24019.0
20000,0.9097456090358013,0.09025439096419875,0.06833400365038192,76,0.8,0.4,24379.0
20000,0.9047125559070579,0.09528744409294207,0.06837702788949368,77,0.8,0.5,25449.0
20000,0.9055043835312396,0.09449561646876041,0.06523770088839133,78,0.8,0.6,25478.0
297,1.0,0.0,NaN,79,0.8,0.7,18.0
20000,0.91743306764766,0.08256693235234008,0.06837623822176547,80,0.8,0.8,24068.0
1453,1.0,0.0,NaN,81,0.8,0.9,63.0
20000,0.9338293079059046,0.06617069209409546,0.10000000000000007,82,0.0,0.1,23934.0
20000,0.9570951050872293,0.04290489491277073,0.19999999999999976,83,0.0,0.2,21110.0
20000,0.9864672074348836,0.013532792565116374,0.2999999999999998,84,0.0,0.3,18147.0
20000,0.9930275102688896,0.006972489731110421,0.4000000000000002,85,0.0,0.4,13048.0
20000,0.9995218885402659,0.0004781114597340505,0.5,86,0.0,0.5,8569.0
3635,1.0,0.0,NaN,87,0.0,0.6,206.0
936,1.0,0.0,NaN,88,0.0,0.7,56.0
240,1.0,0.0,NaN,89,0.0,0.8,14.0
1260,1.0,0.0,NaN,90,0.0,0.9,77.0
20000,0.9043681085665819,0.09563189143341815,0.05816213704938307,91,0.4,0.1,25284.0
20000,0.8978488982161595,0.1021511017838405,0.06177410597129884,92,0.4,0.2,24967.0
20000,0.8953253610809132,0.10467463891908682,0.06108499446700917,93,0.4,0.3,25108.0
20000,0.8938949750552898,0.10610502494471018,0.06257031683987156,94,0.4,0.4,24817.0
20000,0.8954861843492934,0.1045138156507066,0.06323285544516051,95,0.4,0.5,24847.0
20000,0.8938535655672614,0.10614643443273863,0.0652840509090798,96,0.4,0.6,25135.0
1290,1.0,0.0,NaN,97,0.4,0.7,27.0
20000,0.895079865377424,0.10492013462257599,0.05913063558080515,98,0.4,0.8,25360.0
20000,0.8877545358708318,0.11224546412916829,0.0600910853681522,99,0.4,0.9,25766.0
20000,0.9129419258944687,0.08705807410553137,0.06339122424906089,100,0.8,0.1,24638.0
20000,0.9158418328895142,0.08415816711048586,0.07837560018287068,101,0.8,0.2,23650.0
20000,0.9264455356248121,0.0735544643751879,0.07206974167020658,102,0.8,0.3,23614.0
20000,0.9118345026826249,0.08816549731737515,0.06946739621814162,103,0.8,0.4,24206.0
20000,0.9228766843609637,0.07712331563903634,0.07366885090915941,104,0.8,0.5,23814.0
20000,0.9178793120993182,0.08212068790068179,0.06483699988839335,105,0.8,0.6,23736.0
20000,0.9146406768769412,0.0853593231230588,0.07003991429967807,106,0.8,0.7,24567.0
138,1.0,0.0,NaN,107,0.8,0.8,10.0
20000,0.9247485538589817,0.0752514461410183,0.060251481868277,108,0.8,0.9,24112.0
20000,0.9585990590695244,0.041400940930475694,0.09999999999999994,109,0.0,0.1,23547.0
20000,0.9652447152923253,0.03475528470767473,0.19999999999999987,110,0.0,0.2,21872.0
20000,0.9783360855547693,0.021663914445230793,0.30000000000000016,111,0.0,0.3,17386.0
20000,0.9932306105344594,0.006769389465540584,0.4,112,0.0,0.4,10605.0
20000,0.9992966791021956,0.0007033208978044157,0.5,113,0.0,0.5,9373.0
4502,1.0,0.0,NaN,114,0.0,0.6,689.0
1217,1.0,0.0,NaN,115,0.0,0.7,48.0
496,1.0,0.0,NaN,116,0.0,0.8,23.0
348,1.0,0.0,NaN,117,0.0,0.9,20.0
20000,0.8856504571903574,0.11434954280964256,0.05885916543469968,118,0.4,0.1,25207.0
20000,0.8955792290669549,0.10442077093304514,0.05856603931854172,119,0.4,0.2,24658.0
20000,0.8988683127572017,0.10113168724279835,0.06460250902455228,120,0.4,0.3,24813.0
20000,0.8901345291479821,0.10986547085201794,0.060927041864724245,121,0.4,0.4,25798.0
20000,0.905822102425876,0.094177897574124,0.060235121817146964,122,0.4,0.5,24797.0
1889,1.0,0.0,NaN,123,0.4,0.6,60.0
20000,0.9032753055717234,0.09672469442827662,0.062004954010660786,124,0.4,0.7,24939.0
2126,1.0,0.0,NaN,125,0.4,0.8,107.0
531,1.0,0.0,NaN,126,0.4,0.9,25.0
20000,0.9139790494865576,0.08602095051344238,0.06549333647562966,127,0.8,0.1,24079.0
20000,0.917908575442822,0.08209142455717798,0.06182728765450436,128,0.8,0.2,24134.0
20000,0.9275210607646678,0.07247893923533223,0.07019790567835815,129,0.8,0.3,23269.0
20000,0.9212606353521623,0.07873936464783769,0.06509562468537144,130,0.8,0.4,23640.0
3807,1.0,0.0,NaN,131,0.8,0.5,23.0
20000,0.9270718784364691,0.07292812156353094,0.06716813285541556,132,0.8,0.6,23270.0
20000,0.9268493715227695,0.07315062847723058,0.06461509214021419,133,0.8,0.7,23775.0
20000,0.9143207479691412,0.08567925203085884,0.06637484285445529,134,0.8,0.8,24430.0
20000,0.9167017470006315,0.08329825299936855,0.06479537980110844,135,0.8,0.9,24837.0
20000,0.9368293069725644,0.06317069302743564,0.10000000000000007,136,0.0,0.1,24494.0
20000,0.9634498379002532,0.03655016209974686,0.19999999999999984,137,0.0,0.2,20156.0
20000,0.9806631787330317,0.019336821266968326,0.3000000000000001,138,0.0,0.3,14370.0
20000,0.9912341179946814,0.008765882005318625,0.40000000000000024,139,0.0,0.4,12033.0
91,1.0,0.0,NaN,140,0.0,0.5,12.0
2973,1.0,0.0,NaN,141,0.0,0.6,206.0
1415,1.0,0.0,NaN,142,0.0,0.7,53.0
384,1.0,0.0,NaN,143,0.0,0.8,31.0
702,1.0,0.0,NaN,144,0.0,0.9,37.0
20000,0.8936326060796317,0.10636739392036834,0.06391461892546361,145,0.4,0.1,24887.0
20000,0.9059963474025974,0.09400365259740259,0.0601668318045215,146,0.4,0.2,24532.0
20000,0.8828604095208399,0.11713959047916017,0.06431944944114061,147,0.4,0.3,25434.0
20000,0.8847478860006264,0.11525211399937363,0.06580362819840291,148,0.4,0.4,25570.0
20000,0.8937390226263043,0.10626097737369564,0.06266635195275774,149,0.4,0.5,24797.0
20000,0.9049752781211372,0.0950247218788628,0.06285653540464284,150,0.4,0.6,24600.0
20000,0.9031869799570883,0.09681302004291172,0.06338293574905884,151,0.4,0.7,24740.0
888,1.0,0.0,NaN,152,0.4,0.8,25.0
20000,0.8986050935221389,0.10139490647786115,0.06489797298005132,153,0.4,0.9,25160.0
20000,0.9218539745826065,0.07814602541739347,0.06320058902707953,154,0.8,0.1,23451.0
20000,0.919331766629202,0.080668233370798,0.06533317662826263,155,0.8,0.2,24081.0
20000,0.9200892619945805,0.07991073800541948,0.06400172888061725,156,0.8,0.3,24661.0
20000,0.9182358016545704,0.08176419834542963,0.07540501857146134,157,0.8,0.4,23832.0
20000,0.9161384183726489,0.08386158162735113,0.06794560646736203,158,0.8,0.5,24481.0
20000,0.917799221947153,0.08220077805284697,0.06530602708780013,159,0.8,0.6,23824.0
20000,0.9226708230680275,0.07732917693197244,0.06760213417553881,160,0.8,0.7,23636.0
477,1.0,0.0,NaN,161,0.8,0.8,27.0
293,1.0,0.0,NaN,162,0.8,0.9,19.0
20000,0.9429119182021515,0.05708808179784854,0.10000000000000007,163,0.0,0.1,24225.0
20000,0.9691787086153283,0.030821291384671667,0.20000000000000007,164,0.0,0.2,20808.0
20000,0.9909410386567747,0.009058961343225303,0.2999999999999999,165,0.0,0.3,16707.0
20000,0.9907991316034322,0.009200868396567766,0.40000000000000024,166,0.0,0.4,13419.0
19635,1.0,0.0,NaN,167,0.0,0.5,7059.0
11605,1.0,0.0,NaN,168,0.0,0.6,2138.0
12831,1.0,0.0,NaN,169,0.0,0.7,1268.0
487,1.0,0.0,NaN,170,0.0,0.8,17.0
615,1.0,0.0,NaN,171,0.0,0.9,30.0
20000,0.9050080107499096,0.09499198925009045,0.05724955716095379,172,0.4,0.1,24913.0
20000,0.8993367950233921,0.10066320497660788,0.06089972234215727,173,0.4,0.2,24717.0
20000,0.9009455898310339,0.09905441016896605,0.060892908141785496,174,0.4,0.3,24531.0
20000,0.897544046983449,0.10245595301655099,0.06978195282358651,175,0.4,0.4,25246.0
20000,0.9095485460290259,0.09045145397097414,0.05812715521413638,176,0.4,0.5,25045.0
585,1.0,0.0,NaN,177,0.4,0.6,31.0
20000,0.8889925885259402,0.11100741147405985,0.059354714166250704,178,0.4,0.7,25711.0
1288,1.0,0.0,NaN,179,0.4,0.8,48.0
353,1.0,0.0,NaN,180,0.4,0.9,15.0
20000,0.9154421242588296,0.08455787574117041,0.0676517642234414,181,0.8,0.1,24299.0
20000,0.9142857142857143,0.08571428571428572,0.06824107352371774,182,0.8,0.2,23937.0
20000,0.9153631991900785,0.08463680080992154,0.07305313261563541,183,0.8,0.3,24043.0
20000,0.923923923923924,0.07607607607607608,0.07578478979705891,184,0.8,0.4,23586.0
20000,0.9258107507774322,0.07418924922256774,0.07009608614326461,185,0.8,0.5,23450.0
20000,0.9248782987445555,0.07512170125544453,0.06165891760068568,186,0.8,0.6,23808.0
205,1.0,0.0,NaN,187,0.8,0.7,11.0
485,1.0,0.0,NaN,188,0.8,0.8,15.0
20000,0.905156437370544,0.09484356262945601,0.06405803932250362,189,0.8,0.9,25415.0
20000,0.9449782117918832,0.05502178820811676,0.10000000000000006,190,0.0,0.1,23548.0
20000,0.9637697466132589,0.03623025338674108,0.1999999999999999,191,0.0,0.2,20566.0
20000,0.990891494933394,0.009108505066605944,0.29999999999999977,192,0.0,0.3,15880.0
20000,0.9909484583075571,0.00905154169244294,0.4000000000000002,193,0.0,0.4,11063.0
9024,1.0,0.0,NaN,194,0.0,0.5,4264.0
5197,1.0,0.0,NaN,195,0.0,0.6,717.0
2492,1.0,0.0,NaN,196,0.0,0.7,234.0
506,1.0,0.0,NaN,197,0.0,0.8,33.0
443,1.0,0.0,NaN,198,0.0,0.9,26.0
20000,0.8931733333333334,0.10682666666666667,0.0586014480750819,199,0.4,0.1,25332.0
20000,0.883358682540515,0.11664131745948497,0.06165554921669627,200,0.4,0.2,25302.0
20000,0.8955979535280324,0.1044020464719676,0.06369681387059496,201,0.4,0.3,25088.0
20000,0.8969597283387276,0.10304027166127235,0.05729718341478781,202,0.4,0.4,24796.0
20000,0.9021091361351505,0.09789086386484946,0.06272622335055902,203,0.4,0.5,24643.0
424,1.0,0.0,NaN,204,0.4,0.6,15.0
20000,0.9001109877913429,0.09988901220865705,0.05936413716625018,205,0.4,0.7,26023.0
1962,1.0,0.0,NaN,206,0.4,0.8,81.0
671,1.0,0.0,NaN,207,0.4,0.9,30.0
20000,0.9148990155282655,0.0851009844717345,0.06826908536192892,208,0.8,0.1,23982.0
20000,0.9191391237509609,0.0808608762490392,0.0662801743087321,209,0.8,0.2,23519.0
20000,0.9203900991148566,0.07960990088514337,0.06256228544085443,210,0.8,0.3,24407.0
20000,0.9095711940910957,0.0904288059089044,0.07405597734808161,211,0.8,0.4,24123.0
20000,0.9170827659252534,0.08291723407474656,0.07066993620790202,212,0.8,0.5,23933.0
20000,0.905465128813194,0.09453487118680608,0.06478670259451501,213,0.8,0.6,24933.0
20000,0.9153333683050936,0.08466663169490636,0.0661132387040627,214,0.8,0.7,24256.0
20000,0.9153927253558249,0.08460727464417502,0.06433641374248356,215,0.8,0.8,24918.0
531,1.0,0.0,NaN,216,0.8,0.9,28.0
20000,0.9350601779173208,0.06493982208267922,0.10000000000000006,217,0.0,0.1,24209.0
20000,0.9734865223155104,0.026513477684489615,0.20000000000000015,218,0.0,0.2,22034.0
20000,0.9875639190018408,0.012436080998159132,0.29999999999999977,219,0.0,0.3,17701.0
20000,0.9877156385550148,0.012284361444985266,0.4000000000000002,220,0.0,0.4,12165.0
20000,0.9967494000060759,0.003250599993924112,0.5,221,0.0,0.5,9151.0
8406,1.0,0.0,NaN,222,0.0,0.6,1088.0
9298,1.0,0.0,NaN,223,0.0,0.7,1288.0
397,1.0,0.0,NaN,224,0.0,0.8,21.0
396,1.0,0.0,NaN,225,0.0,0.9,24.0
20000,0.8934183911622842,0.10658160883771589,0.06327457273269925,226,0.4,0.1,25101.0
