step,susceptible_status,infected_status,filtermean_virulence,ensemble,mutation_rate,virulence_init,total_infected
20000,0.9032874820755218,0.0967125179244782,0.06137415759129633,146,0.4,0.2,24834.0
20000,0.8955247483000369,0.1044752516999631,0.05835541085515444,147,0.4,0.3,24960.0
20000,0.893547686291549,0.10645231370845101,0.062177932178716804,148,0.4,0.4,25367.0
20000,0.8847071296050888,0.1152928703949112,0.06158471430313199,149,0.4,0.5,25227.0
20000,0.886173598748449,0.11382640125155095,0.060703776970123816,150,0.4,0.6,25748.0
20000,0.8952752583843071,0.1047247416156929,0.06319166059193566,151,0.4,0.7,24798.0
20000,0.8910971515217155,0.10890284847828441,0.057263956373134604,152,0.4,0.8,24967.0
20000,0.9078794288736118,0.09212057112638815,0.05985368117294421,153,0.4,0.9,24397.0
20000,0.917939425317111,0.08206057468288895,0.06440412298137049,154,0.8,0.1,24133.0
20000,0.9179010795882501,0.08209892041174993,0.06658635519258801,155,0.8,0.2,23640.0
20000,0.9187737522168736,0.08122624778312643,0.06774216335942593,156,0.8,0.3,24098.0
20000,0.9131751899774081,0.0868248100225919,0.07163341857128026,157,0.8,0.4,24177.0
20000,0.9267689262741218,0.07323107372587828,0.06967747537617441,158,0.8,0.5,23147.0
20000,0.9208513635906209,0.0791486364093791,0.06888938218098416,159,0.8,0.6,23588.0
20000,0.9129947123858356,0.0870052876141644,0.06551129941351458,160,0.8,0.7,24951.0
20000,0.919185687847008,0.08081431215299198,0.07017464352951944,161,0.8,0.8,24220.0
635,1.0,0.0,NaN,162,0.8,0.9,22.0
20000,0.938642637637377,0.061357362362623055,0.10000000000000007,163,0.0,0.1,24086.0
20000,0.9726990076238341,0.027300992376165935,0.20000000000000015,164,0.0,0.2,19294.0
20000,0.9764765611778643,0.023523438822135725,0.30000000000000027,165,0.0,0.3,18795.0
20000,0.9917413167271637,0.008258683272836258,0.4000000000000002,166,0.0,0.4,12270.0
18293,1.0,0.0,NaN,167,0.0,0.5,6675.0
822,1.0,0.0,NaN,168,0.0,0.6,21.0
2629,1.0,0.0,NaN,169,0.0,0.7,161.0
1937,1.0,0.0,NaN,170,0.0,0.8,185.0
237,1.0,0.0,NaN,171,0.0,0.9,20.0
20000,0.9018630961648243,0.09813690383517568,0.059076086195218806,172,0.4,0.1,24777.0
20000,0.8961605126319659,0.10383948736803404,0.061268073154003365,173,0.4,0.2,24966.0
20000,0.8954088418364633,0.10459115816353673,0.060366929598775196,174,0.4,0.3,25338.0
20000,0.9044228694714131,0.09557713052858684,0.06406218982597585,175,0.4,0.4,24907.0
20000,0.87896846895655,0.12103153104344999,0.060217522500960415,176,0.4,0.5,25758.0
20000,0.898175715909706,0.10182428409029394,0.0650129297311498,177,0.4,0.6,25461.0
200,1.0,0.0,NaN,178,0.4,0.7,10.0
20000,0.876493808468069,0.123506191531931,0.06247704365184892,179,0.4,0.8,25698.0
1149,1.0,0.0,NaN,180,0.4,0.9,73.0
20000,0.928169513864247,0.07183048613575303,0.06967070491369616,181,0.8,0.1,23593.0
20000,0.9139723165317315,0.08602768346826847,0.0666746808957532,182,0.8,0.2,24674.0
20000,0.9142081158802854,0.08579188411971456,0.06495457499558578,183,0.8,0.3,24947.0
20000,0.9230032753842278,0.07699672461577224,0.06643690739494154,184,0.8,0.4,23906.0
20000,0.9127244340359094,0.08727556596409056,0.06652019989378248,185,0.8,0.5,24257.0
20000,0.9114443567482241,0.08855564325177585,0.06742020078120768,186,0.8,0.6,24676.0
399,1.0,0.0,NaN,187,0.8,0.7,11.0
20000,0.9152286116469422,0.08477138835305771,0.06035529884861327,188,0.8,0.8,24440.0
20000,0.917138340727143,0.08286165927285707,0.06829331874497843,189,0.8,0.9,23987.0
20000,0.9511412840113327,0.048858715988667346,0.09999999999999992,190,0.0,0.1,24002.0
20000,0.9689230628404046,0.031076937159595405,0.19999999999999998,191,0.0,0.2,20622.0
20000,0.9906993895194002,0.009300610480599828,0.29999999999999993,192,0.0,0.3,17872.0
20000,0.9831649831649831,0.016835016835016835,0.40000000000000024,193,0.0,0.4,13343.0
17030,1.0,0.0,NaN,194,0.0,0.5,6763.0
1952,1.0,0.0,NaN,195,0.0,0.6,44.0
368,1.0,0.0,NaN,196,0.0,0.7,25.0
506,1.0,0.0,NaN,197,0.0,0.8,30.0
417,1.0,0.0,NaN,198,0.0,0.9,23.0
20000,0.8876259225340731,0.11237407746592684,0.058165693116806416,199,0.4,0.1,25398.0
20000,0.8990332419996898,0.10096675800031019,0.05970227082024676,200,0.4,0.2,24961.0
20000,0.8966214418728385,0.10337855812716149,0.06084582264976742,201,0.4,0.3,25244.0
20000,0.8880893566749006,0.11191064332509934,0.05978591877674241,202,0.4,0.4,25775.0
20000,0.9063923270642448,0.09360767293575524,0.06242068707911513,203,0.4,0.5,24978.0
20000,0.907707592553859,0.09229240744614098,0.060109880195498226,204,0.4,0.6,24887.0
1522,1.0,0.0,NaN,205,0.4,0.7,48.0
961,1.0,0.0,NaN,206,0.4,0.8,41.0
237,1.0,0.0,NaN,207,0.4,0.9,23.0
20000,0.9171615350067369,0.08283846499326314,0.06757335104198077,208,0.8,0.1,23887.0
20000,0.9147354388843314,0.08526456111566857,0.06779531663635269,209,0.8,0.2,24322.0
20000,0.9214126469396028,0.07858735306039724,0.06360678494595774,210,0.8,0.3,23981.0
20000,0.9134078212290503,0.08659217877094973,0.07250045489584109,211,0.8,0.4,23528.0
20000,0.9210365543223704,0.07896344567762957,0.06762851241595987,212,0.8,0.5,23860.0
171,1.0,0.0,NaN,213,0.8,0.6,14.0
20000,0.9194457134155627,0.08055428658443733,0.06950679898850615,214,0.8,0.7,24233.0
458,1.0,0.0,NaN,215,0.8,0.8,16.0
20000,0.9231734243275793,0.07682657567242071,0.06486112238931285,216,0.8,0.9,23723.0
20000,0.9408696550299525,0.05913034497004751,0.10000000000000007,217,0.0,0.1,23705.0
20000,0.9706585423013827,0.029341457698617294,0.20000000000000012,218,0.0,0.2,20987.0
20000,0.9882735352205398,0.01172646477946017,0.2999999999999999,219,0.0,0.3,17815.0
20000,0.9945323445989817,0.0054676554010183506,0.3999999999999998,220,0.0,0.4,12780.0
20000,0.9993119334669579,0.0006880665330421515,0.5,221,0.0,0.5,8359.0
20000,0.9998961335722261,0.00010386642777388279,0.6,222,0.0,0.6,3392.0
389,1.0,0.0,NaN,223,0.0,0.7,21.0
3054,1.0,0.0,NaN,224,0.0,0.8,144.0
409,1.0,0.0,NaN,225,0.0,0.9,16.0
20000,0.9040544075333508,0.09594559246664923,0.0600354591478495,226,0.4,0.1,24885.0
20000,0.9046093427035965,0.09539065729640347,0.06058703271624216,227,0.4,0.2,24938.0
20000,0.8902659574468085,0.10973404255319148,0.062087472727470505,228,0.4,0.3,25684.0
20000,0.9062140391254315,0.09378596087456847,0.06351284779249962,229,0.4,0.4,24745.0
20000,0.8970279353077084,0.10297206469229153,0.06145353353590363,230,0.4,0.5,24939.0
20000,0.904794269880274,0.09520573011972604,0.05876249282865144,231,0.4,0.6,24820.0
20000,0.9028718941594063,0.09712810584059374,0.06387641282151008,232,0.4,0.7,24906.0
20000,0.8974207415368082,0.10257925846319184,0.06008311512303913,233,0.4,0.8,24973.0
1007,1.0,0.0,NaN,234,0.4,0.9,44.0
20000,0.9168307348480818,0.08316926515191826,0.06335751798521619,235,0.8,0.1,24655.0
20000,0.9193797650937564,0.08062023490624357,0.0657114774140041,236,0.8,0.2,24017.0
20000,0.919314402660527,0.08068559733947302,0.06387263439583875,237,0.8,0.3,23794.0
20000,0.9177618069815195,0.0822381930184805,0.06687217256481516,238,0.8,0.4,24140.0
20000,0.9229548479574076,0.07704515204259241,0.06520936075857765,239,0.8,0.5,24286.0
20000,0.9213599255967758,0.07864007440322414,0.06788930947475955,240,0.8,0.6,24230.0
20000,0.9153990414669723,0.08460095853302771,0.06338303850907057,241,0.8,0.7,24560.0
20000,0.9142464885415567,0.08575351145844334,0.06297049747211814,242,0.8,0.8,24728.0
161,1.0,0.0,NaN,243,0.8,0.9,11.0
20000,0.9485995690981841,0.051400430901815945,0.09999999999999987,244,0.0,0.1,23637.0
20000,0.9738959495291213,0.02610405047087867,0.20000000000000015,245,0.0,0.2,20712.0
20000,0.9907286797946517,0.009271320205348248,0.3,246,0.0,0.3,16192.0
20000,0.9902415143603133,0.009758485639686685,0.40000000000000024,247,0.0,0.4,11622.0
20000,0.9969605718627754,0.003039428137224552,0.5,248,0.0,0.5,6115.0
2734,1.0,0.0,NaN,249,0.0,0.6,244.0
6655,1.0,0.0,NaN,250,0.0,0.7,873.0
1841,1.0,0.0,NaN,251,0.0,0.8,127.0
303,1.0,0.0,NaN,252,0.0,0.9,20.0
20000,0.8908191198146979,0.10918088018530217,0.060588363024526457,253,0.4,0.1,24963.0
20000,0.8936192745565263,0.10638072544347366,0.06199080664061735,254,0.4,0.2,24856.0
20000,0.8828230466007884,0.11717695339921162,0.059001625661538756,255,0.4,0.3,25776.0
20000,0.899473740736763,0.10052625926323704,0.060354925221369725,256,0.4,0.4,25396.0
20000,0.9083810236936407,0.0916189763063593,0.05862680338955106,257,0.4,0.5,25194.0
20000,0.8989799104819403,0.10102008951805974,0.062297792443672256,258,0.4,0.6,24661.0
992,1.0,0.0,NaN,259,0.4,0.7,58.0
677,1.0,0.0,NaN,260,0.4,0.8,22.0
2222,1.0,0.0,NaN,261,0.4,0.9,40.0
20000,0.9244542802534956,0.07554571974650437,0.06496228399090485,262,0.8,0.1,23807.0
20000,0.9096628082536488,0.09033719174635128,0.06879783757898954,263,0.8,0.2,23881.0
20000,0.9243531912687303,0.07564680873126976,0.06700254723361541,264,0.8,0.3,24222.0
20000,0.9166666666666666,0.08333333333333333,0.07098539999573529,265,0.8,0.4,24387.0
20000,0.9206944373105963,0.07930556268940367,0.07237497085338235,266,0.8,0.5,23940.0
20000,0.9138885872516017,0.0861114127483983,0.06659043505416243,267,0.8,0.6,24935.0
692,1.0,0.0,NaN,268,0.8,0.7,22.0
470,1.0,0.0,NaN,269,0.8,0.8,28.0
269,1.0,0.0,NaN,270,0.8,0.9,19.0
20000,0.9371452819179972,0.06285471808200287,0.10000000000000007,271,0.0,0.1,24272.0
20000,0.9706365776731376,0.029363422326862423,0.20000000000000004,272,0.0,0.2,20178.0
20000,0.9865060042091363,0.013493995790863697,0.2999999999999999,273,0.0,0.3,17886.0
20000,0.992464553657005,0.0075354463429950095,0.4000000000000001,274,0.0,0.4,12227.0
20000,0.9972837442540744,0.0027162557459256163,0.5,275,0.0,0.5,8705.0
12300,1.0,0.0,NaN,276,0.0,0.6,3602.0
4916,1.0,0.0,NaN,277,0.0,0.7,362.0
3295,1.0,0.0,NaN,278,0.0,0.8,336.0
350,1.0,0.0,NaN,279,0.0,0.9,23.0
20000,0.904148638330364,0.09585136166963604,0.06270997485268091,280,0.4,0.1,24401.0
20000,0.8992413719414467,0.10075862805855326,0.05780834984262884,281,0.4,0.2,24727.0
20000,0.8944275257787039,0.10557247422129615,0.0619972983329252,282,0.4,0.3,25048.0
20000,0.901765893037336,0.09823410696266398,0.06177268931095995,283,0.4,0.4,24260.0
20000,0.9072389766501782,0.09276102334982182,0.056793085197803225,284,0.4,0.5,24801.0
20000,0.8986617685646812,0.10133823143531881,0.06437888133497045,285,0.4,0.6,24770.0
514,1.0,0.0,NaN,286,0.4,0.7,28.0
20000,0.889984003302544,0.11001599669745601,0.06288115869379025,287,0.4,0.8,24866.0
20000,0.9028748199903995,0.0971251800096005,0.06210355519732358,288,0.4,0.9,24912.0
20000,0.9153117925499074,0.08468820745009262,0.06895168836300594,289,0.8,0.1,24285.0
20000,0.9234787018255578,0.07652129817444218,0.06200015841256932,290,0.8,0.2,23644.0
20000,0.9171403697444563,0.0828596302555436,0.06851330504662018,291,0.8,0.3,23871.0
20000,0.9148507693896519,0.08514923061034803,0.06354631599451199,292,0.8,0.4,24334.0
20000,0.9127130827685357,0.08728691723146437,0.06478663591931821,293,0.8,0.5,24404.0
20000,0.9247188775002487,0.07528112249975122,0.06864702978699831,294,0.8,0.6,23710.0
20000,0.911719698168962,0.08828030183103794,0.06787237427243949,295,0.8,0.7,24666.0
2937,1.0,0.0,NaN,296,0.8,0.8,91.0
681,1.0,0.0,NaN,297,0.8,0.9,32.0
20000,0.9419879731163778,0.05801202688362221,0.10000000000000009,298,0.0,0.1,23626.0
20000,0.9680585043642368,0.03194149563576315,0.2,299,0.0,0.2,21366.0
20000,0.984540343915344,0.015459656084656085,0.2999999999999999,300,0.0,0.3,17968.0
20000,0.9811448266540514,0.018855173345948502,0.4000000000000003,301,0.0,0.4,13048.0
20000,0.9923220973782771,0.007677902621722846,0.5,302,0.0,0.5,10293.0
10496,1.0,0.0,NaN,303,0.0,0.6,2445.0
1995,1.0,0.0,NaN,304,0.0,0.7,124.0
742,1.0,0.0,NaN,305,0.0,0.8,51.0
4059,1.0,0.0,NaN,306,0.0,0.9,449.0
20000,0.8975622406639004,0.10243775933609958,0.06315033915600354,307,0.4,0.1,24623.0
20000,0.9026360764410378,0.09736392355896215,0.06301121333242926,308,0.4,0.2,24332.0
20000,0.8987421383647799,0.10125786163522013,0.06018321521712679,309,0.4,0.3,24952.0
20000,0.9001101726037458,0.09988982739625413,0.0634694527006436,310,0.4,0.4,24751.0
20000,0.8935812531839021,0.10641874681609781,0.06168515169122576,311,0.4,0.5,24547.0
20000,0.8949684851119322,0.1050315148880678,0.06307953202995013,312,0.4,0.6,25494.0
20000,0.8998940116587175,0.10010598834128245,0.05953351178951125,313,0.4,0.7,25028.0
1418,1.0,0.0,NaN,314,0.4,0.8,32.0
849,1.0,0.0,NaN,315,0.4,0.9,41.0
20000,0.9176219945216597,0.08237800547834026,0.07364230274129882,316,0.8,0.1,23976.0
20000,0.9293013249889992,0.07069867501100083,0.06842972448844416,317,0.8,0.2,23226.0
20000,0.9209370424597365,0.07906295754026355,0.06956409505710039,318,0.8,0.3,23962.0
20000,0.9176954732510288,0.0823045267489712,0.06790185965026965,319,0.8,0.4,24169.0
20000,0.9051816239316239,0.09481837606837606,0.07279363199086764,320,0.8,0.5,24842.0
20000,0.9259259259259259,0.07407407407407407,0.05887828496605089,321,0.8,0.6,24275.0
20000,0.9147330595482546,0.08526694045174538,0.06464620037721903,322,0.8,0.7,23995.0
20000,0.9249167733674776,0.07508322663252241,0.06717303947626439,323,0.8,0.8,23755.0
646,1.0,0.0,NaN,324,0.8,0.9,38.0
20000,0.947244094488189,0.05275590551181102,0.09999999999999984,325,0.0,0.1,24003.0
20000,0.9563753547207926,0.04362464527920735,0.19999999999999973,326,0.0,0.2,22029.0
20000,0.9809535029846057,0.019046497015394282,0.30000000000000004,327,0.0,0.3,17363.0
10269,1.0,0.0,NaN,328,0.0,0.4,4799.0
16558,1.0,0.0,NaN,329,0.0,0.5,6806.0
8497,1.0,0.0,NaN,330,0.0,0.6,1589.0
629,1.0,0.0,NaN,331,0.0,0.7,19.0
499,1.0,0.0,NaN,332,0.0,0.8,21.0
1104,1.0,0.0,NaN,333,0.0,0.9,41.0
20000,0.9002868678283042,0.09971313217169571,0.05730887740511006,334,0.4,0.1,25312.0
20000,0.8847940538866522,0.11520594611334778,0.06416383751232618,335,0.4,0.2,24705.0
20000,0.8978471704145795,0.10215282958542043,0.06054815506927034,336,0.4,0.3,25058.0
20000,0.8846860477682914,0.11531395223170864,0.06549802162943992,337,0.4,0.4,25441.0
789,1.0,0.0,NaN,338,0.4,0.5,20.0
20000,0.8972903225806451,0.10270967741935484,0.06885625821281206,339,0.4,0.6,24802.0
515,1.0,0.0,NaN,340,0.4,0.7,18.0
705,1.0,0.0,NaN,341,0.4,0.8,43.0
1452,1.0,0.0,NaN,342,0.4,0.9,42.0
20000,0.9153081310250846,0.08469186897491546,0.07141003084172284,343,0.8,0.1,24183.0
20000,0.9240233001908206,0.07597669980917947,0.06464636073451285,344,0.8,0.2,23627.0
20000,0.9188336866049733,0.08116631339502663,0.06599282073525357,345,0.8,0.3,23977.0
20000,0.913961038961039,0.08603896103896104,0.0694009352865196,346,0.8,0.4,23926.0
20000,0.907380073800738,0.09261992619926199,0.06670961318727091,347,0.8,0.5,24894.0
20000,0.9192934924191112,0.08070650758088886,0.06463811265315511,348,0.8,0.6,24220.0
